"Date","RegionID","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-08-31,56433,"Lockland","OH","Cincinnati","Hamilton",6830,77500,0.0130718954248366,0.0472972972972973,0.129737609329446,0.0426299868361524,-0.00872732687172617,"2006-11","2006-Q4",90200,-0.14079822616408,"2002-02"
2017-08-31,4713,"Filer","ID","Twin Falls","Twin Falls",6831,153200,0.00393184796854522,0.0159151193633952,0.039348710990502,0.0375711020114029,0.0069841937491979,"2017-08","2017-Q3",153200,0,"2017-08"
2017-08-31,52194,"Geneva","OH","Ashtabula","Ashtabula",6832,102400,-0.00194931773879142,0.0189054726368159,0,0.0201030463295697,-0.0101515890883023,"2006-05","2006-Q2",114100,-0.102541630148992,"2004-10"
2017-08-31,33742,"Roseland","LA","Hammond","Tangipahoa",6833,144400,0.0119131044148563,0.0381020848310568,0.27787610619469,0.048781423279781,,"2017-08","2017-Q3",144400,0,"2017-08"
2017-08-31,29292,"Stem","NC","Oxford","Granville",6834,158400,0.0102040816326531,0.0225952227243383,0.0864197530864197,0.0404691436904501,0.00681423250991608,"2017-08","2017-Q3",158400,0,"2017-08"
2017-08-31,10970,"Covedale","OH","Cincinnati","Hamilton",6835,136200,0.000734753857457751,0.00294550810014728,0.0373191165270373,0.0273679878137925,-0.00409142626050762,"2006-03","2006-Q1",147200,-0.0747282608695652,"2002-08"
2017-08-31,14570,"West Plains","MO","West Plains","Howell",6836,93000,0.0119695321001088,0.0310421286031042,-0.0158730158730159,0.021051825182735,,"2016-05","2016-Q2",97000,-0.0412371134020619,"2016-02"
2017-08-31,141421,"Bright","IN","Cincinnati","Dearborn",6837,175400,-0.00056980056980057,0.0156340474811812,0.0477897252090801,0.0180404752353307,0.00449933284953263,"2017-07","2017-Q3",175500,-0.00056980056980057,"2017-07"
2017-08-31,56112,"Orange Beach","AL","Daphne","Baldwin",6838,374900,-0.0013319126265317,-0.00292553191489362,0.0469142697570511,0.055035950871918,-0.00409406583800376,"2005-04","2005-Q2",431200,-0.13056586270872,"2004-10"
2017-08-31,5160,"Highland Beach","FL","Miami-Fort Lauderdale","Palm Beach",6839,521800,-0.00892687559354226,-0.00324737344794651,0.0213348991974946,0.0820973694711986,0.0034370288793657,"2006-01","2006-Q1",626300,-0.166852945872585,"2005-05"
2017-08-31,4527,"Edwardsville","KS","Kansas City","Wyandotte",6840,167100,0.0023995200959808,0.011501210653753,0.0359578425294482,0.0373608745735825,-0.00112998901322792,"2008-06","2008-Q2",173800,-0.0385500575373993,"2006-10"
2017-08-31,8022,"Wyncote","PA","Philadelphia","Montgomery",6841,347800,-0.00200860832137733,-0.00372386135777714,0.00665701881331404,0.0198143562691759,-0.00122800780464927,"2006-11","2006-Q4",362400,-0.0402869757174393,"2005-10"
2017-08-31,3531,"Banks","OR","Portland","Washington",6842,371000,0.00460330354725156,0.0108991825613079,0.0722543352601156,0.0877756306677058,0.0221183691821627,"2017-08","2017-Q3",371000,0,"2017-08"
2017-08-31,397485,"Town of Jaffrey","NH","Keene","Cheshire",6843,167800,0.00119331742243437,-0.00356294536817102,0.0422360248447205,0.0258462901936303,-0.012140086832103,"2007-02","2007-Q1",201600,-0.16765873015873,"2004-04"
2017-08-31,126681,"Winston","FL","Lakeland","Polk",6844,75100,0.00940860215053763,0.027359781121751,0.132730015082956,0.120072327222252,-0.0306254642621764,"2007-11","2007-Q4",103000,-0.270873786407767,"2005-05"
2017-08-31,56459,"Londonderry","PA","Harrisburg","Dauphin",6845,176600,0.0143595634692705,0.0486935866983373,0.0962135319677219,0.0222493522051301,0.000853368799940135,"2007-05","2007-Q2",176800,-0.00113122171945701,"2007-05"
2017-08-31,11341,"Essexville","MI","Bay City","Bay",6846,82800,0.00120918984280532,0.0072992700729927,0.0767230169050715,0.0159533818642876,-0.0161086600679715,"2005-09","2005-Q3",101600,-0.18503937007874,"2000-07"
2017-08-31,18258,"Gatlinburg","TN","Sevierville","Sevier",6847,168700,0.00776583034647551,0.0471756672873991,0.161046111493462,0.0580972709532703,-0.00193537347098027,"2008-02","2008-Q1",175800,-0.040386803185438,"2006-07"
2017-08-31,397387,"Upper Frederick Township","PA","Philadelphia","Montgomery",6848,250500,-0.00119617224880383,-0.0035799522673031,0,0.0239895933112835,-0.00286839526858862,"2008-01","2008-Q1",260300,-0.0376488666922781,"2007-05"
2017-08-31,9667,"Pawnee","IL","Springfield","Sangamon",6849,112900,-0.000884955752212389,0.00803571428571428,0.00893655049151028,0.0102267032240726,0.0110004361372957,"2014-03","2014-Q1",117700,-0.0407816482582838,"2014-01"
2017-08-31,10139,"Anna","OH","Sidney","Shelby",6850,163900,0.00428921568627451,0.0161190328580285,-0.01145958986731,0.0421968611276597,0.00890150400180234,"2016-09","2016-Q3",166700,-0.0167966406718656,"2016-07"
2017-08-31,11672,"Grand Rapids","OH","Toledo","Wood",6851,149400,-0.00532623169107856,-0.0222513089005236,0.032480995162405,0.0305984713747127,0.00996257302149162,"2017-04","2017-Q2",153900,-0.0292397660818713,"2016-11"
2017-08-31,43183,"Thompson","CT","Worcester","Windham",6852,206800,0.000483792936623125,-0.00672430355427474,-0.00910397700047916,0.0267825237973336,-0.0157176170128945,"2006-08","2006-Q3",249700,-0.171806167400881,"2004-07"
2017-08-31,169033,"West Monroe","MI","Monroe","Monroe",6853,122800,-0.0040551500405515,-0.00647249190938511,0.0302013422818792,0.086514439902587,0.00323263493289705,"2005-11","2005-Q4",132900,-0.0759969902182092,"2005-05"
2017-08-31,45535,"Grapeland","TX",,"Houston",6854,90800,0.00888888888888889,0.00442477876106195,0.0412844036697248,,,"2013-07","2013-Q3",109000,-0.16697247706422,
2017-08-31,397616,"Heidelberg Township","PA","Lebanon","Lebanon",6855,209200,0.000478240076518412,0.00528592023065834,0.0523138832997988,0.0154103398867502,,"2017-08","2017-Q3",209200,0,"2017-08"
2017-08-31,53206,"Mayfield","OH","Cleveland","Cuyahoga",6856,231300,0.00173235166738848,0.00565217391304348,0.00608960417572858,0.0310578291613788,-0.00873122744521138,"2007-05","2007-Q2",258200,-0.104182804027885,"2003-10"
2017-08-31,397370,"Nockamixon Township","PA","Philadelphia","Bucks",6857,338700,0.00266429840142096,0.0128588516746411,0.0373660030627871,0.0282920799672726,-0.0062734222077333,"2007-08","2007-Q3",360700,-0.0609925145550319,"2005-08"
2017-08-31,211138,"Grantley","PA","York","York",6858,239800,0.00671704450041982,0.0113876001687052,0.0536028119507909,0.0305521890925873,-0.00994269960273531,"2007-01","2007-Q1",275500,-0.129582577132486,"2005-09"
2017-08-31,28233,"Bradley Beach","NJ","New York","Monmouth",6859,538000,0.0080569608394229,0.0477117818889971,0.0444573869151621,0.0434186709841629,-0.000666693804486695,"2006-04","2006-Q2",568600,-0.0538163911361238,"2005-09"
2017-08-31,202792,"Park Layne","OH","Springfield","Clark",6860,80800,0,0.00372670807453416,0.074468085106383,0.0329776493470819,0.000247862314235237,"2006-06","2006-Q2",89900,-0.101223581757508,"2002-01"
2017-08-31,47832,"Starr","SC","Greenville","Anderson",6861,84900,0.00592417061611374,0.0192076830732293,0.0787801778907243,0.0312293431929487,0.0212496605832528,"2017-08","2017-Q3",84900,0,"2017-08"
2017-08-31,398895,"Heidelberg Township","PA","Allentown","Lehigh",6862,232000,0.00302637267617812,0.00172711571675302,0.0117749672917575,0.0186747060155512,,"2010-08","2010-Q3",235200,-0.0136054421768707,
2017-08-31,3491,"Avalon","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",6863,588100,0.015015533310321,0.0308501314636284,0.045697012802276,0.0547542325738353,-0.013993366882633,"2006-09","2006-Q3",749800,-0.215657508668978,"2005-02"
2017-08-31,35351,"Hauula","HI","Urban Honolulu","Honolulu",6864,614200,0.000977835723598436,-0.00340743144572448,0.0100312448610426,0.0551552029388884,0.00902921403666546,"2016-11","2016-Q4",622800,-0.0138086062941554,"2016-10"
2017-08-31,397567,"Freedom Township","PA","Altoona","Blair",6865,144000,-0.00483759502418798,-0.0150478796169631,0.110254433307633,0.0741541342301779,0.0288056034318951,"2017-04","2017-Q2",146500,-0.0170648464163823,"2017-02"
2017-08-31,181463,"Fairview","NC","Charlotte","Union",6866,250600,0.00642570281124498,0.0241111565181855,0.0872017353579176,0.056816998096316,0.010296495706215,"2017-08","2017-Q3",250600,0,"2017-08"
2017-08-31,397642,"Charleston Township","PA",,"Tioga",6867,142900,-0.000699300699300699,-0.00832755031228314,-0.0647905759162304,-0.00577675852646087,,"2016-06","2016-Q2",154000,-0.0720779220779221,"2015-05"
2017-08-31,398943,"Forward Township","PA","Pittsburgh","Allegheny",6868,118200,-0.00168918918918919,-0.012531328320802,0.0525378450578807,0.0557924137496775,0.0224139107022421,"2017-05","2017-Q2",119700,-0.012531328320802,"2017-02"
2017-08-31,22728,"Vonore","TN",,"Monroe",6869,190300,0.0100849256900212,0.0348015225666123,0.139520958083832,0.0351647894047737,0.0040290062386994,"2010-05","2010-Q2",198600,-0.0417925478348439,"2010-04"
2017-08-31,49738,"Oak Valley","NJ","Philadelphia","Gloucester",6870,165400,0,-0.00241254523522316,0.0178461538461538,0.0133346887048356,-0.0149047789785796,"2006-10","2006-Q4",200600,-0.175473579262213,"2005-03"
2017-08-31,12518,"Maize","KS","Wichita","Sedgwick",6871,176300,0.00113571834185122,0.00800457404230989,0.0684848484848485,0.0427573386228122,0.0331000697453929,"2017-08","2017-Q3",176300,0,"2017-08"
2017-08-31,15678,"New Middletown","OH","Youngstown","Mahoning",6872,127000,0.00315955766192733,0.00713719270420301,0.0384300899427637,0.0368109402193577,0.0081489046290304,"2017-08","2017-Q3",127000,0,"2017-08"
2017-08-31,4905,"Glen Ellen","CA","Santa Rosa","Sonoma",6873,991900,0.00967019543973941,0.0333368059172831,0.0794428120578953,0.118782434949946,0.0213515080913587,"2017-08","2017-Q3",991900,0,"2017-08"
2017-08-31,19615,"Newport","MN","Minneapolis-St Paul","Washington",6874,185500,-0.00107700592353258,0.000539374325782093,0.0587899543378995,0.0788882377779314,-0.00941289824650204,"2007-06","2007-Q2",208200,-0.109029779058598,"2004-05"
2017-08-31,397579,"Town of Cambridge","NY","Glens Falls","Washington",6875,145300,-0.0108917631041525,-0.0129076086956522,0.00414651002073255,0.00875963736849705,-0.0164416063470846,"2007-07","2007-Q3",172200,-0.156213704994193,"2006-03"
2017-08-31,35189,"Brookfield","MA","Worcester","Worcester",6876,219700,0.00319634703196347,0.0161887141535615,0.000455373406193078,0.0337528901547519,-0.00708925255365744,"2006-05","2006-Q2",248800,-0.116961414790997,"2004-06"
2017-08-31,20707,"Summerdale","AL","Daphne","Baldwin",6877,143200,-0.00417246175243394,-0.0137741046831956,0.0120141342756184,0.0325631869124159,-0.0063376184720515,"2007-01","2007-Q1",161300,-0.112213267203968,"2006-03"
2017-08-31,20758,"Taylorsville","GA","Atlanta","Bartow",6878,177800,0.0277456647398844,0.0627615062761506,0.153796236210253,0.0948904371591579,,"2017-08","2017-Q3",177800,0,"2017-08"
2017-08-31,40346,"Pinewood","SC",,"Clarendon",6879,78200,-0.00761421319796954,0.0142671854734112,-0.027363184079602,0.0351330424062277,,"2016-11","2016-Q4",82400,-0.0509708737864078,"2016-04"
2017-08-31,53147,"Manson","WA","Wenatchee","Chelan",6880,375500,0.0107671601615074,0.0220468154599891,0.0824445085038916,0.0750474902061875,,"2017-08","2017-Q3",375500,0,"2017-08"
2017-08-31,395885,"Wilkes-Barre Township","PA","Scranton","Luzerne",6881,63400,-0.00626959247648903,0,0.0444810543657331,0.00286355309812469,-0.009995601822403,"2007-06","2007-Q2",70500,-0.100709219858156,"2006-09"
2017-08-31,397012,"Franklin Township","PA","Allentown","Carbon",6882,206500,0.00388915896937287,0.00584510472479299,0.101921024546425,0.0259188883145069,-0.0120859749566242,"2008-02","2008-Q1",238000,-0.132352941176471,"2005-07"
2017-08-31,237053,"Reno","TX","Dallas-Fort Worth","Parker",6883,170400,0.00828402366863905,0.0265060240963855,0.142857142857143,0.0795746856565249,0.0307287407217949,"2017-08","2017-Q3",170400,0,"2017-08"
2017-08-31,30484,"Blairsville","PA","Indiana","Indiana",6884,86200,0.00116144018583043,0.0398069963811821,0.058968058968059,0.0323904662717318,0.0168993594046047,"2006-05","2006-Q2",90000,-0.0422222222222222,"2006-04"
2017-08-31,17874,"East Hills","NY","New York","Nassau",6885,1263500,-0.00979623824451411,-0.0225127649698283,0.0244871483013054,0.0561270310555733,0.0057748267322455,"2017-05","2017-Q2",1292600,-0.0225127649698283,"2016-11"
2017-08-31,9814,"Montrose","MN","Minneapolis-St Paul","Wright",6886,188700,0.0139709833422891,0.037953795379538,0.123214285714286,0.084127275648112,0.000584812516437161,"2006-03","2006-Q1",197600,-0.0450404858299595,"2005-03"
2017-08-31,399093,"Campbell","NY","Corning","Steuben",6887,107500,0.00186393289841566,-0.0173674588665448,-0.0182648401826484,0.0164053958608386,0.0229225774070205,"2017-02","2017-Q1",113600,-0.0536971830985915,"2016-07"
2017-08-31,35163,"Brewerton","NY","Syracuse","Onondaga",6888,131400,0.0053557765876052,0.0162412993039443,0.022568093385214,0.0126422448947239,0.00349075166495361,"2017-08","2017-Q3",131400,0,"2017-08"
2017-08-31,17776,"Dilworth","MN","Fargo","Clay",6889,178200,0.00963172804532578,0.0342426001160766,0.0538143110585452,0.0563155690222756,0.0271672982525093,"2017-08","2017-Q3",178200,0,"2017-08"
2017-08-31,139933,"Pistakee Highlands","IL","Chicago","McHenry",6890,138000,0.00145137880986938,-0.000724112961622013,0.0337078651685393,0.0328617581248183,-0.0299284944790209,"2007-05","2007-Q2",189000,-0.26984126984127,"2001-12"
2017-08-31,234707,"Lacy-Lakeview","TX","Waco","McLennan",6891,80400,-0.0147058823529412,-0.0336538461538462,0.0075187969924812,0.020338625850673,-0.00257509046721238,"2017-03","2017-Q1",84100,-0.0439952437574316,"2016-11"
2017-08-31,397202,"Town of Canisteo","NY","Corning","Steuben",6892,69600,-0.0252100840336134,-0.0756972111553785,-0.063257065948856,0.0112922270525018,0.0116301283405242,"2017-03","2017-Q1",76600,-0.0913838120104439,"2016-06"
2017-08-31,398384,"Town of Rochester","NY","Kingston","Ulster",6893,217900,0.00926354793886058,0.0420851267336203,0.116863147104049,0.0360933166689044,-0.00667782472797518,"2005-11","2005-Q4",239700,-0.0909470171047142,"2005-01"
2017-08-31,22187,"Princeton","MA","Worcester","Worcester",6894,358500,0.00448304847296161,0.0187553282182438,0.0733532934131736,0.0358575522383437,0.00245972992963628,"2006-01","2006-Q1",365700,-0.0196882690730107,"2005-08"
2017-08-31,6081,"Mount Sterling","OH","Columbus","Madison",6895,140000,0.00937274693583273,0.0355029585798817,0.079414032382421,0.0829291308519362,,"2017-08","2017-Q3",140000,0,"2017-08"
2017-08-31,5699,"Lordstown","OH","Youngstown","Trumbull",6896,130000,-0.0099009900990099,-0.017384731670446,0.015625,0.0266152238395634,-0.000536872849628889,"2006-10","2006-Q4",134300,-0.032017870439315,"2006-02"
2017-08-31,42235,"Gaston","OR","Portland","Washington",6897,372700,0.0174720174720175,0.0591077010514351,0.159614187927816,0.109178093697235,0.0255482161102341,"2017-08","2017-Q3",372700,0,"2017-08"
2017-08-31,21624,"Clarkdale","AZ","Prescott","Yavapai",6898,254700,0.00751582278481013,0.0163607342378292,0.0564081294068851,0.088475527261046,-0.0102707047273883,"2007-02","2007-Q1",294900,-0.136317395727365,"2005-07"
2017-08-31,21252,"Westerlo","NY","Albany","Albany",6899,150700,-0.0143884892086331,-0.049211356466877,0.0364511691884457,-0.00250266574083724,-0.0159015632181198,"2007-08","2007-Q3",176900,-0.148106274731487,"2005-06"
2017-08-31,20898,"Upland","PA","Philadelphia","Delaware",6900,92700,-0.00215285252960172,-0.0221518987341772,0.0357541899441341,-0.0175870972183826,-0.00844032423781782,"2010-03","2010-Q1",112900,-0.178919397697077,"2005-12"
2017-08-31,36525,"Union City","MI","Coldwater","Branch",6901,86700,0.00347222222222222,0.0164126611957796,0.04583835946924,,,"2013-08","2013-Q3",94700,-0.0844772967265048,
2017-08-31,54125,"Richland","NY","Syracuse","Oswego",6902,100800,0.00900900900900901,0.0327868852459016,0.0838709677419355,0.0317884292173212,0.0213557479204467,"2017-08","2017-Q3",100800,0,"2017-08"
2017-08-31,396554,"Cambrian Park","CA","San Jose","Santa Clara",6903,1230900,0.00786047654139032,0.0096792715937987,0.105532602838153,0.119118751989179,0.0374522673647248,"2017-08","2017-Q3",1230900,0,"2017-08"
2017-08-31,29787,"Roebuck","SC","Spartanburg","Spartanburg",6904,143700,0.00349162011173184,0.00419287211740042,0.0489051094890511,0.0329447970584109,0.0104590082144522,"2017-08","2017-Q3",143700,0,"2017-08"
2017-08-31,398110,"Dickinson","NY","Binghamton","Broome",6905,106500,0.0123574144486692,0.0289855072463768,0.0555004955401388,-0.00130939469115476,-0.0144608297412288,"2007-08","2007-Q3",123200,-0.135551948051948,"2006-07"
2017-08-31,28357,"Albany","IN","Muncie","Delaware",6906,78300,0.00256081946222791,0.00256081946222791,0.055256064690027,0.026504848455126,0.00431523286478486,"2005-03","2005-Q1",93700,-0.164354322305229,"2001-04"
2017-08-31,11773,"Hadley","MA","Springfield","Hampshire",6907,320700,0,0.0021875,0.0331829896907216,0.0208927843962492,0.00352870778007564,"2017-06","2017-Q2",321000,-0.000934579439252336,"2017-06"
2017-08-31,397117,"Daugherty Township","PA","Pittsburgh","Beaver",6908,149800,0.00334896182183523,-0.0131752305665349,-0.0279039584685269,0.0329242585182985,0.0250206037711969,"2016-08","2016-Q3",154100,-0.0279039584685269,"2016-06"
2017-08-31,54351,"Seaford","VA","Virginia Beach","York",6909,285300,-0.00730688935281837,-0.0134854771784232,-0.00174947515745276,0.017185348688165,-0.00580402976979588,"2007-06","2007-Q2",305400,-0.0658153241650295,"2006-08"
2017-08-31,397407,"Orangetown","NY","New York","Rockland",6910,572600,0.00157425223019066,0.011839547623255,0.0631266245822503,0.0411241979157666,0.000104845624339989,"2006-02","2006-Q1",635200,-0.098551637279597,"2004-12"
2017-08-31,49129,"Gladewater","TX","Longview","Gregg",6911,85600,0,0,0.0118203309692671,0.013623697910506,0.0220885724420712,"2017-08","2017-Q3",85600,0,"2017-08"
2017-08-31,396643,"Patterson Township","PA","Pittsburgh","Beaver",6912,124800,0.00726392251815981,0.0204415372035977,0.0513900589721988,0.063577276373284,0.0184973509850543,"2017-08","2017-Q3",124800,0,"2017-08"
2017-08-31,128578,"Fairview","GA","Chattanooga","Walker",6913,81300,0.00246609124537608,0.021356783919598,0.0304182509505703,0.0315641987551105,0.00428114439484539,"2016-11","2016-Q4",82200,-0.0109489051094891,"2016-10"
2017-08-31,41299,"Tuckerton","NJ","New York","Ocean",6914,207000,0.0087719298245614,0.036036036036036,0.0854745673833246,0.0153700488143256,-0.0225008090916556,"2006-06","2006-Q2",278400,-0.256465517241379,"2004-08"
2017-08-31,21415,"York","NY","Rochester","Livingston",6915,127400,0.00631911532385466,0.0290791599353796,0.17962962962963,0.0473302670149949,0.0315309312921381,"2017-08","2017-Q3",127400,0,"2017-08"
2017-08-31,398365,"Manheim Township","PA","York","York",6916,232500,0.00562283737024221,0.0188431200701139,0.0224274406332454,0.0254956422982724,-0.0119497622780003,"2007-05","2007-Q2",265500,-0.124293785310734,"2005-11"
2017-08-31,12437,"Longview","NC","Hickory","Catawba",6917,76300,0.0026281208935611,0.00527009222661397,0.046639231824417,0.0223998258869307,0.00118727057599322,"2008-06","2008-Q2",79000,-0.0341772151898734,"2007-10"
2017-08-31,49375,"Jonesville","MI","Hillsdale","Hillsdale",6918,110600,0.00545454545454545,0.0212373037857802,0.0463576158940397,0.0923884641403729,0.0123755017511231,"2006-05","2006-Q2",112700,-0.0186335403726708,"2006-01"
2017-08-31,397071,"Lower Towamensing Township","PA","Allentown","Carbon",6919,161300,0,0.00186335403726708,-0.0158633312995729,0.00983084121792555,-0.00930132849076692,"2007-12","2007-Q4",180600,-0.106866002214839,"2005-10"
2017-08-31,28898,"Pulaski","PA","New Castle","Lawrence",6920,134900,0,-0.0022189349112426,-0.0308908045977011,0.040146322304305,,"2016-06","2016-Q2",141700,-0.0479887085391673,"2015-05"
2017-08-31,38620,"Fruit Heights","UT","Ogden","Davis",6921,351400,0.00142490738102023,0.0129720380513116,0.0700365408038977,0.0711511140896068,0.000513685088181504,"2017-08","2017-Q3",351400,0,"2017-08"
2017-08-31,15541,"Mount Oliver","PA","Pittsburgh","Allegheny",6922,57100,0.0160142348754448,0.0344202898550725,-0.0205831903945112,0.0588532237988302,0.00176839217784175,"2016-08","2016-Q3",58300,-0.0205831903945112,"2016-07"
2017-08-31,45870,"Indian Head Park","IL","Chicago","Cook",6923,203900,-0.00195790504160548,-0.00681928884559182,0.022567703109328,0.0536673303515414,-0.0279762944039321,"2007-01","2007-Q1",275100,-0.258814976372228,"2003-02"
2017-08-31,398039,"Chester","NY","Glens Falls","Warren",6924,234700,0.00989672977624785,0.033920704845815,0.116555661274976,0.00554482582081306,0.00124409043438378,"2010-02","2010-Q1",249000,-0.057429718875502,"2010-01"
2017-08-31,46695,"Nesquehoning","PA","Allentown","Carbon",6925,88400,-0.00785634118967452,-0.033879781420765,0.0160919540229885,0.0109865117235814,-0.0107601487990611,"2010-05","2010-Q2",101400,-0.128205128205128,"2006-10"
2017-08-31,41189,"Taylor","PA","Scranton","Lackawanna",6926,118300,-0.00252951096121417,0.0128424657534247,0.0774134790528233,0.0163235728106779,0.00620853245290021,"2017-06","2017-Q2",118700,-0.0033698399326032,"2017-06"
2017-08-31,37841,"Chelan","WA","Wenatchee","Chelan",6927,287200,0.0126939351198872,0.0398262128892107,0.110166215693854,0.0633028739288797,,"2017-08","2017-Q3",287200,0,"2017-08"
2017-08-31,36287,"Windham","OH","Akron","Portage",6928,108800,0.0149253731343284,0.0352045670789724,0.127461139896373,0.0377484490357685,-0.00235881292536111,"2006-12","2006-Q4",115900,-0.0612597066436583,"2005-11"
2017-08-31,55179,"White Plains","MD","Washington","Charles",6929,329800,0.0141451414514145,0.0440012662234884,0.0935013262599469,0.044643688536248,-0.0127354997048078,"2007-01","2007-Q1",394700,-0.164428680010134,"2005-05"
2017-08-31,4757,"Forestville","CA","Santa Rosa","Sonoma",6930,476300,0.00084051271275478,0.0190415062045357,0.0964548802946593,0.128273975113341,0.00899552991787522,"2006-04","2006-Q2",489400,-0.0267674703718839,"2006-01"
2017-08-31,36029,"Ringgold","GA","Chattanooga","Catoosa",6931,131200,0.00459418070444104,0.0154798761609907,0.0504403522818255,0.0301352442074665,0.00445159081682012,"2017-08","2017-Q3",131200,0,"2017-08"
2017-08-31,19990,"Pleasant Valley","MO","Kansas City","Clay",6932,137400,0.00218818380743982,0.011037527593819,0.0618238021638331,0.0353351285064945,-0.00474979619269633,"2007-07","2007-Q3",144200,-0.0471567267683773,"2006-09"
2017-08-31,198670,"Walton Park","NY","New York","Orange",6933,258500,0.00661993769470405,0.0278330019880716,0.0852225020990764,0.0254279247204117,-0.0248601833906833,"2006-11","2006-Q4",345600,-0.252025462962963,"2003-05"
2017-08-31,33487,"Port Barre","LA","Opelousas","Saint Landry",6934,110700,-0.00806451612903226,-0.0530367835757057,0.0384615384615385,0.0312792550727232,0.0331421594200589,"2015-09","2015-Q3",130300,-0.150422102839601,"2015-04"
2017-08-31,52972,"Lincoln Heights","OH","Cincinnati","Hamilton",6935,62100,0.0315614617940199,0.0298507462686567,0.0971731448763251,0.0651203434158674,-0.0106240361865758,"2006-09","2006-Q3",76600,-0.189295039164491,"2002-08"
2017-08-31,53293,"Micanopy","FL","Gainesville","Alachua",6936,191900,0.002088772845953,0.00576519916142558,0.0965714285714286,0.0588195289644411,-0.000104161250925827,"2007-07","2007-Q3",192400,-0.0025987525987526,"2007-07"
2017-08-31,38324,"Edgewater","CO","Denver","Jefferson",6937,363400,0.000550660792951542,0.00636942675159236,0.102214134061268,0.126862652793879,0.065437035948325,"2017-08","2017-Q3",363400,0,"2017-08"
2017-08-31,17810,"Dover","TN",,"Stewart",6938,81600,0.003690036900369,0.0316055625790139,0.219730941704036,0.0253485756577327,0.0211351288166304,"2009-07","2009-Q3",83000,-0.0168674698795181,"2009-05"
2017-08-31,32988,"Mount Shasta","CA",,"Siskiyou",6939,280700,0.0108030248469571,0.0346479911537044,0.0775431861804223,0.0899232294561929,-0.0265309497753423,"2007-09","2007-Q3",370700,-0.242783922309145,"2004-06"
2017-08-31,49027,"Kingston","OH","Chillicothe","Ross",6940,142500,0.00635593220338983,0.0171306209850107,0.0156806842480399,0.0346228824332104,0.017164137410089,"2017-08","2017-Q3",142500,0,"2017-08"
2017-08-31,43141,"Wading River","NY","New York","Suffolk",6941,418300,0.00528719057918769,0.0152912621359223,0.0967488201363398,0.0289352877926754,-0.0142584431282082,"2006-06","2006-Q2",515700,-0.188869497770021,"2004-07"
2017-08-31,55255,"Woodville","OH","Fremont","Sandusky",6942,124300,0.00974817221770918,0.00566343042071197,0.0445378151260504,0.0208762566891267,0.000889289925739112,"2006-05","2006-Q2",130700,-0.0489671002295333,"2004-09"
2017-08-31,207902,"Amity Gardens","PA","Reading","Berks",6943,198600,0.0076103500761035,0.0397905759162304,0.0694668820678514,0.0227186539208117,-0.00991093932608811,"2007-03","2007-Q1",228200,-0.129710780017528,"2006-02"
2017-08-31,41468,"Vandalia","MO","Mexico","Audrain",6944,59600,-0.00334448160535117,0.00336700336700337,-0.0016750418760469,,,"2015-09","2015-Q3",60800,-0.0197368421052632,"2015-07"
2017-08-31,24797,"Frazier Park","CA","Bakersfield","Kern",6945,193800,0.0046656298600311,0.0205371248025276,0.0808700501952036,0.0876898449114682,-0.0335069695328971,"2006-06","2006-Q2",281400,-0.311300639658849,"2004-06"
2017-08-31,11497,"Fort Recovery","OH","Celina","Mercer",6946,163600,0.0161490683229814,0.0507385998715479,0.0500641848523748,0.00122699755729849,0.0240457485940124,"2015-04","2015-Q2",172300,-0.0504933255948926,"2013-08"
2017-08-31,395561,"Pere Marquette Township","MI","Ludington","Mason",6947,158200,-0.00939261114589856,0.00253485424588086,0.0497677504976775,0.03988625186308,-0.000567127123603406,"2008-03","2008-Q1",169600,-0.0672169811320755,"2007-08"
2017-08-31,43419,"Howe","IN",,"Lagrange",6948,119100,0.00168208578637511,0.018819503849444,0.0778280542986425,0.0228077891178997,-0.00207519312030502,"2008-06","2008-Q2",132900,-0.103837471783296,"2007-06"
2017-08-31,4615,"Etna","PA","Pittsburgh","Allegheny",6949,86300,-0.00346420323325635,-0.00461361014994233,0.0841708542713568,0.0764832903908357,0.020427532336476,"2017-06","2017-Q2",87100,-0.00918484500574053,"2017-05"
2017-08-31,6922,"San Juan Bautista","CA","San Jose","San Benito",6950,589600,0.00855285665412248,0.0340231497720098,0.105361829771279,0.133644702310749,,"2017-08","2017-Q3",589600,0,"2017-08"
2017-08-31,397700,"Town of Theresa","NY","Watertown","Jefferson",6951,134300,-0.00370919881305638,-0.00885608856088561,-0.0110456553755523,-0.00236584050306277,0.0237529108191974,"2013-08","2013-Q3",140300,-0.0427655024946543,"2011-08"
2017-08-31,36548,"Spring City","PA","Philadelphia","Chester",6952,189400,-0.00837696335078534,-0.00889586603872318,0.0897583429228999,0.0335390419318151,-0.000526455534158088,"2017-06","2017-Q2",191900,-0.0130276185513288,"2017-04"
2017-08-31,123817,"Butler Beach","FL","Jacksonville","Saint Johns",6953,320300,0.00596733668341709,0.00596733668341709,0.0416260162601626,0.0589814960371329,-0.0178725851021821,"2006-05","2006-Q2",435500,-0.264523536165327,"2004-12"
