"RegionType","RegionName","State","CBSA Title","SizeRankCity","SizeRankMetro","PctPriceCut","DaysOnMarket","BuyerSellerIndex","BuyerSellerIndexMetro"
"City","Wood Dale","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5441,3,18.978102189781,92,2.85714285714286,8.7037037037037
"City","Crestwood","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5890,3,17.2043010752688,75,0.186335403726708,8.7037037037037
"City","Manhattan","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6032,3,16.1971830985915,100,3.16770186335404,8.7037037037037
"City","Clarendon Hills","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6054,3,19.2660550458716,115.5,5.65217391304348,8.7037037037037
"City","North Aurora","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6294,3,17.7514792899408,92.5,2.4223602484472,8.7037037037037
"City","Flossmoor","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6337,3,21.6417910447761,125,7.7639751552795,8.7037037037037
"City","Inverness","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6433,3,28.6624203821656,133,9.87577639751553,8.7037037037037
"City","Riverside","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6447,3,21.2765957446809,104,5.90062111801242,8.7037037037037
"City","Oak Brook","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6551,3,19.2307692307692,159,6.77018633540373,8.7037037037037
"City","Willowbrook","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6616,3,17.6470588235294,87.5,1.30434782608696,8.7037037037037
"City","Morris","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6937,3,26.9005847953216,118.5,9.68944099378882,8.7037037037037
"City","Glencoe","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7001,3,17.3611111111111,145,5.77639751552795,8.7037037037037
"City","Wonder Lake","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7285,3,31.0924369747899,79,5.96273291925466,8.7037037037037
"City","Sugar Grove","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7293,3,26.9503546099291,90,8.07453416149068,8.7037037037037
"City","Marengo","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7537,3,23.3333333333333,88,4.59627329192547,8.7037037037037
"City","Plano","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7611,3,20,82,0.93167701863354,8.7037037037037
"City","Lindenhurst","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7636,3,28.5714285714286,84,7.32919254658385,8.7037037037037
"City","Burr Ridge","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7908,3,15.6779661016949,147,5.3416149068323,8.7037037037037
"City","Round Lake","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7942,3,22,84,3.04347826086957,8.7037037037037
"City","Island Lake","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8097,3,22.8571428571429,103,6.83229813664596,8.7037037037037
"City","Winfield","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8117,3,26.6666666666667,102,8.94409937888199,8.7037037037037
"City","Long Grove","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8222,3,24.0223463687151,145.5,9.19254658385093,8.7037037037037
"City","Wauconda","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8256,3,26.0162601626016,91,7.57763975155279,8.7037037037037
"City","Barrington","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8466,3,25.974025974026,117.5,9.3167701863354,8.7037037037037
"City","Campton Hills","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8539,3,28.110599078341,124,9.81366459627329,8.7037037037037
"City","Palos Park","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8740,3,20,123,6.2111801242236,8.7037037037037
"City","Minooka","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8954,3,15.1260504201681,73.5,0.124223602484472,8.7037037037037
"City","Monee","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",9093,3,23.1578947368421,99,6.58385093167702,8.7037037037037
"City","Fox Lake","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",9340,3,20.1612903225806,92,3.66459627329193,8.7037037037037
"City","Hawthorn Woods","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",9406,3,28.90625,172,10,8.7037037037037
"City","Cincinnati","OH","""Cincinnati, OH-KY-IN""",43,28,17.7619893428064,86,8.07692307692308,5.03703703703704
"City","Hamilton","OH","""Cincinnati, OH-KY-IN""",172,28,19.8540145985401,75,7.11538461538461,5.03703703703704
"City","Loveland","OH","""Cincinnati, OH-KY-IN""",606,28,19.6923076923077,70,5.38461538461539,5.03703703703704
"City","Mason","OH","""Cincinnati, OH-KY-IN""",687,28,22.2222222222222,63,4.80769230769231,5.03703703703704
"City","Middletown","OH","""Cincinnati, OH-KY-IN""",714,28,15.6583629893238,83,4.23076923076923,5.03703703703704
"City","Fairfield","OH","""Cincinnati, OH-KY-IN""",797,28,17.0454545454545,68,1.15384615384615,5.03703703703704
"City","West Chester","OH","""Cincinnati, OH-KY-IN""",844,28,21.7522658610272,62,3.07692307692308,5.03703703703704
"City","Covington","KY","""Cincinnati, OH-KY-IN""",1026,28,15.9509202453988,83,4.80769230769231,5.03703703703704
"City","Batavia","OH","""Cincinnati, OH-KY-IN""",1143,28,16.5,73,2.69230769230769,5.03703703703704
"City","Milford","OH","""Cincinnati, OH-KY-IN""",1270,28,19.3798449612403,64,1.53846153846154,5.03703703703704
"City","Oxford","OH","""Cincinnati, OH-KY-IN""",1615,28,12.3595505617978,80,1.92307692307692,5.03703703703704
"City","Burlington","KY","""Cincinnati, OH-KY-IN""",2414,28,20.5298013245033,72,6.53846153846154,5.03703703703704
"City","Erlanger","KY","""Cincinnati, OH-KY-IN""",2579,28,17.7777777777778,76.5,6.15384615384615,5.03703703703704
"City","Independence","KY","""Cincinnati, OH-KY-IN""",2989,28,22.9813664596273,61,3.46153846153846,5.03703703703704
"City","Springboro","OH","""Cincinnati, OH-KY-IN""",3074,28,16.3636363636364,62,0.384615384615385,5.03703703703704
"City","Hebron","KY","""Cincinnati, OH-KY-IN""",3426,28,25.4237288135593,85.5,9.61538461538461,5.03703703703704
"City","Florence","KY","""Cincinnati, OH-KY-IN""",3796,28,22.5225225225225,74,8.46153846153846,5.03703703703704
"City","Newport","KY","""Cincinnati, OH-KY-IN""",3896,28,31.25,108,10,5.03703703703704
"City","Alexandria","KY","""Cincinnati, OH-KY-IN""",4061,28,13.8121546961326,77,2.30769230769231,5.03703703703704
"City","Amelia","OH","""Cincinnati, OH-KY-IN""",4379,28,16.6666666666667,62,0.769230769230769,5.03703703703704
"City","Fort Thomas","KY","""Cincinnati, OH-KY-IN""",4900,28,27.3809523809524,70,9.23076923076923,5.03703703703704
"City","Finneytown","OH","""Cincinnati, OH-KY-IN""",5703,28,7.2463768115942,114,5.76923076923077,5.03703703703704
"City","Walton","KY","""Cincinnati, OH-KY-IN""",5763,28,15.0442477876106,84,3.84615384615385,5.03703703703704
"City","Lebanon","OH","""Cincinnati, OH-KY-IN""",6148,28,23,69.5,7.11538461538461,5.03703703703704
"City","Union","KY","""Cincinnati, OH-KY-IN""",8835,28,27.2222222222222,70,8.84615384615385,5.03703703703704
"City","Morrow","OH","""Cincinnati, OH-KY-IN""",9408,28,20,75,7.69230769230769,5.03703703703704
"City","Cleveland","OH","""Cleveland-Elyria, OH""",33,29,12.856276531231,80,2.72727272727273,3.96296296296296
"City","Parma","OH","""Cleveland-Elyria, OH""",329,29,21.4920071047957,72,7.5,3.96296296296296
"City","Lorain","OH","""Cleveland-Elyria, OH""",490,29,15.5405405405405,96,5,3.96296296296296
"City","Elyria","OH","""Cleveland-Elyria, OH""",507,29,17.9220779220779,77,5.68181818181818,3.96296296296296
"City","Medina","OH","""Cleveland-Elyria, OH""",521,29,16.796875,76,3.86363636363636,3.96296296296296
"City","Painesville","OH","""Cleveland-Elyria, OH""",689,29,13.8790035587189,106,5.45454545454545,3.96296296296296
"City","Mentor","OH","""Cleveland-Elyria, OH""",734,29,18.6544342507645,72.5,5.22727272727273,3.96296296296296
"City","Lakewood","OH","""Cleveland-Elyria, OH""",744,29,17.8321678321678,55,0.909090909090909,3.96296296296296
"City","Cleveland Heights","OH","""Cleveland-Elyria, OH""",758,29,17.8484107579462,102,7.72727272727273,3.96296296296296
"City","Strongsville","OH","""Cleveland-Elyria, OH""",783,29,20,61,4.31818181818182,3.96296296296296
"City","Brunswick","OH","""Cleveland-Elyria, OH""",819,29,18.3266932270916,64,3.18181818181818,3.96296296296296
"City","Euclid","OH","""Cleveland-Elyria, OH""",954,29,21.7241379310345,99,9.54545454545454,3.96296296296296
"City","Westlake","OH","""Cleveland-Elyria, OH""",1127,29,23.0508474576271,71,7.95454545454545,3.96296296296296
"City","North Ridgeville","OH","""Cleveland-Elyria, OH""",1202,29,16.0142348754448,69,1.81818181818182,3.96296296296296
"City","North Royalton","OH","""Cleveland-Elyria, OH""",1203,29,20.6060606060606,71.5,6.59090909090909,3.96296296296296
"City","North Olmsted","OH","""Cleveland-Elyria, OH""",1249,29,16.8269230769231,62,1.13636363636364,3.96296296296296
"City","Garfield Heights","OH","""Cleveland-Elyria, OH""",1297,29,17.1974522292994,90,5.90909090909091,3.96296296296296
"City","Shaker Heights","OH","""Cleveland-Elyria, OH""",1333,29,19.3452380952381,101,8.40909090909091,3.96296296296296
"City","Wadsworth","OH","""Cleveland-Elyria, OH""",1545,29,14.8325358851675,70,1.36363636363636,3.96296296296296
"City","Solon","OH","""Cleveland-Elyria, OH""",1771,29,24.2268041237113,76,8.86363636363636,3.96296296296296
"City","Maple Heights","OH","""Cleveland-Elyria, OH""",1811,29,13.6842105263158,93,3.40909090909091,3.96296296296296
"City","Olmsted Falls","OH","""Cleveland-Elyria, OH""",1901,29,16.3398692810458,78,4.54545454545455,3.96296296296296
"City","Willoughby","OH","""Cleveland-Elyria, OH""",1917,29,19.3717277486911,102,8.63636363636364,3.96296296296296
"City","Avon","OH","""Cleveland-Elyria, OH""",2046,29,20.4545454545455,77,8.18181818181818,3.96296296296296
"City","Parma Heights","OH","""Cleveland-Elyria, OH""",2184,29,13.7931034482759,77,2.95454545454545,3.96296296296296
"City","South Euclid","OH","""Cleveland-Elyria, OH""",2218,29,13.3858267716535,95,3.63636363636364,3.96296296296296
"City","Avon Lake","OH","""Cleveland-Elyria, OH""",2277,29,15.0943396226415,72,2.04545454545455,3.96296296296296
"City","Madison","OH","""Cleveland-Elyria, OH""",2406,29,19.5767195767196,121.5,9.31818181818182,3.96296296296296
"City","Broadview Heights","OH","""Cleveland-Elyria, OH""",2424,29,17.7631578947368,61,1.59090909090909,3.96296296296296
"City","Brook Park","OH","""Cleveland-Elyria, OH""",2453,29,12.9032258064516,62,0.227272727272727,3.96296296296296
"City","Mayfield Heights","OH","""Cleveland-Elyria, OH""",2478,29,22.463768115942,66,6.81818181818182,3.96296296296296
"City","Eastlake","OH","""Cleveland-Elyria, OH""",2601,29,18.8679245283019,79,7.04545454545455,3.96296296296296
"City","Rocky River","OH","""Cleveland-Elyria, OH""",2652,29,19.7604790419162,62,4.09090909090909,3.96296296296296
"City","Berea","OH","""Cleveland-Elyria, OH""",3077,29,16.9642857142857,65,2.5,3.96296296296296
"City","Fairview Park","OH","""Cleveland-Elyria, OH""",3093,29,16.0714285714286,58,0.454545454545455,3.96296296296296
"City","Middleburg Heights","OH","""Cleveland-Elyria, OH""",3345,29,16.504854368932,59,0.681818181818182,3.96296296296296
"City","Concord Township","OH","""Cleveland-Elyria, OH""",3520,29,19.9004975124378,140,9.77272727272727,3.96296296296296
"City","Willowick","OH","""Cleveland-Elyria, OH""",4084,29,22,136,10,3.96296296296296
"City","Brecksville","OH","""Cleveland-Elyria, OH""",4116,29,13.0081300813008,103.5,4.77272727272727,3.96296296296296
"City","Vermilion","OH","""Cleveland-Elyria, OH""",4141,29,17.3913043478261,103,7.27272727272727,3.96296296296296
"City","University Heights","OH","""Cleveland-Elyria, OH""",4268,29,23.9316239316239,77.5,9.09090909090909,3.96296296296296
"City","Bedford","OH","""Cleveland-Elyria, OH""",4490,29,18.6274509803922,58,2.27272727272727,3.96296296296296
"City","Lyndhurst","OH","""Cleveland-Elyria, OH""",4703,29,21.0227272727273,68,6.36363636363636,3.96296296296296
"City","Richmond Heights","OH","""Cleveland-Elyria, OH""",6145,29,16.8539325842697,98,6.13636363636364,3.96296296296296
"City","Colorado Springs","CO","""Colorado Springs, CO""",29,79,20.7952468007313,51,3,4.22222222222222
"City","Security-Widefield","CO","""Colorado Springs, CO""",1217,79,26.3888888888889,48,6,4.22222222222222
"City","Fountain","CO","""Colorado Springs, CO""",2319,79,21.259842519685,48,2,4.22222222222222
"City","Cimarron Hills","CO","""Colorado Springs, CO""",2633,79,16.4556962025316,46,1,4.22222222222222
"City","Black Forest","CO","""Colorado Springs, CO""",4467,79,25.5813953488372,81,9,4.22222222222222
"City","Woodland Park","CO","""Colorado Springs, CO""",5341,79,15,73.5,4,4.22222222222222
"City","Peyton","CO","""Colorado Springs, CO""",5346,79,23.728813559322,63,8,4.22222222222222
"City","Monument","CO","""Colorado Springs, CO""",5423,79,23.3830845771144,58.5,5,4.22222222222222
"City","Florissant","CO","""Colorado Springs, CO""",9264,79,18.0327868852459,94,7,4.22222222222222
"City","Elbert","CO","""Colorado Springs, CO""",9329,79,29.0909090909091,67,10,4.22222222222222
"City","Columbia","SC","""Columbia, SC""",150,72,17.998385794996,89,8.57142857142857,5.16666666666667
"City","Lexington","SC","""Columbia, SC""",332,72,16.4310954063604,78,4.28571428571429,5.16666666666667
"City","Irmo","SC","""Columbia, SC""",1204,72,21.0958904109589,71,5.71428571428571,5.16666666666667
"City","Chapin","SC","""Columbia, SC""",3204,72,22.0253164556962,87,7.14285714285714,5.16666666666667
"City","Forest Acres","SC","""Columbia, SC""",4592,72,14.3939393939394,73,1.42857142857143,5.16666666666667
"City","Blythewood","SC","""Columbia, SC""",4777,72,16.8449197860963,119,10,5.16666666666667
"City","West Columbia","SC","""Columbia, SC""",5169,72,17.0212765957447,64,2.85714285714286,5.16666666666667
"City","Columbus","OH","""Columbus, OH""",12,32,15.3447223917023,56,1.25,3.24074074074074
"City","Lancaster","OH","""Columbus, OH""",581,32,15.530303030303,79,5,3.24074074074074
"City","Newark","OH","""Columbus, OH""",605,32,17.1102661596958,80.5,6.875,3.24074074074074
"City","Delaware","OH","""Columbus, OH""",762,32,19.4117647058824,59,3.125,3.24074074074074
"City","Grove City","OH","""Columbus, OH""",784,32,22.8205128205128,58,5.625,3.24074074074074
"City","Reynoldsburg","OH","""Columbus, OH""",997,32,15.8415841584158,62,2.5,3.24074074074074
"City","Upper Arlington","OH","""Columbus, OH""",1091,32,23.9316239316239,55,4.375,3.24074074074074
"City","Dublin","OH","""Columbus, OH""",1116,32,24.3150684931507,64,8.75,3.24074074074074
"City","Westerville","OH","""Columbus, OH""",1200,32,16.5605095541401,53,1.875,3.24074074074074
"City","Pickerington","OH","""Columbus, OH""",1279,32,21.8106995884774,63,7.5,3.24074074074074
"City","Gahanna","OH","""Columbus, OH""",1338,32,12.1794871794872,55,0.625,3.24074074074074
"City","Hilliard","OH","""Columbus, OH""",1552,32,21.0526315789474,58,3.75,3.24074074074074
"City","Blacklick","OH","""Columbus, OH""",5000,32,19.53125,67,6.25,3.24074074074074
"City","Galena","OH","""Columbus, OH""",5376,32,26.0504201680672,82,10,3.24074074074074
"City","New Albany","OH","""Columbus, OH""",8364,32,21.6417910447761,83,9.375,3.24074074074074
"City","Powell","OH","""Columbus, OH""",9044,32,21.160409556314,67,8.125,3.24074074074074
"City","Dallas","TX","""Dallas-Fort Worth-Arlington, TX""",7,4,20.2253855278766,53,8.03030303030303,3.88888888888889
"City","Fort Worth","TX","""Dallas-Fort Worth-Arlington, TX""",10,4,20.0131377271732,45,4.39393939393939,3.88888888888889
"City","Arlington","TX","""Dallas-Fort Worth-Arlington, TX""",36,4,13.6332179930796,40,0.303030303030303,3.88888888888889
"City","Plano","TX","""Dallas-Fort Worth-Arlington, TX""",50,4,26.3085399449036,42,6.66666666666667,3.88888888888889
"City","Garland","TX","""Dallas-Fort Worth-Arlington, TX""",65,4,20.1298701298701,35,1.51515151515152,3.88888888888889
"City","Irving","TX","""Dallas-Fort Worth-Arlington, TX""",71,4,21.3630406290957,48,6.96969696969697,3.88888888888889
"City","Grand Prairie","TX","""Dallas-Fort Worth-Arlington, TX""",111,4,15.7986111111111,46,2.42424242424242,3.88888888888889
"City","Mesquite","TX","""Dallas-Fort Worth-Arlington, TX""",152,4,15.2129817444219,39,0.606060606060606,3.88888888888889
"City","McKinney","TX","""Dallas-Fort Worth-Arlington, TX""",156,4,29.6793002915452,43,8.48484848484848,3.88888888888889
"City","Frisco","TX","""Dallas-Fort Worth-Arlington, TX""",182,4,29.7426690604429,50,9.09090909090909,3.88888888888889
"City","Carrollton","TX","""Dallas-Fort Worth-Arlington, TX""",185,4,15.7794676806084,40,0.757575757575758,3.88888888888889
"City","Denton","TX","""Dallas-Fort Worth-Arlington, TX""",197,4,17.3652694610778,41,1.66666666666667,3.88888888888889
"City","Lewisville","TX","""Dallas-Fort Worth-Arlington, TX""",234,4,15.2744630071599,38,0.454545454545455,3.88888888888889
"City","Richardson","TX","""Dallas-Fort Worth-Arlington, TX""",251,4,18.021978021978,39,1.21212121212121,3.88888888888889
"City","Allen","TX","""Dallas-Fort Worth-Arlington, TX""",300,4,26.9662921348315,42,7.72727272727273,3.88888888888889
"City","Flower Mound","TX","""Dallas-Fort Worth-Arlington, TX""",457,4,19.5357833655706,42.5,3.48484848484848,3.88888888888889
"City","Mansfield","TX","""Dallas-Fort Worth-Arlington, TX""",560,4,21.9339622641509,46,6.51515151515152,3.88888888888889
"City","North Richland Hills","TX","""Dallas-Fort Worth-Arlington, TX""",567,4,20.391061452514,49,6.81818181818182,3.88888888888889
"City","Euless","TX","""Dallas-Fort Worth-Arlington, TX""",678,4,21.4285714285714,38,2.57575757575758,3.88888888888889
"City","Bedford","TX","""Dallas-Fort Worth-Arlington, TX""",772,4,14.1361256544503,37,0.151515151515152,3.88888888888889
"City","Desoto","TX","""Dallas-Fort Worth-Arlington, TX""",803,4,14.8325358851675,59,5.3030303030303,3.88888888888889
"City","Granbury","TX","""Dallas-Fort Worth-Arlington, TX""",835,4,16.3967611336032,67,8.18181818181818,3.88888888888889
"City","Haltom City","TX","""Dallas-Fort Worth-Arlington, TX""",862,4,14.0350877192982,43.5,1.06060606060606,3.88888888888889
"City","Grapevine","TX","""Dallas-Fort Worth-Arlington, TX""",876,4,25.3807106598985,41,6.06060606060606,3.88888888888889
"City","Cedar Hill","TX","""Dallas-Fort Worth-Arlington, TX""",905,4,16.0377358490566,49,3.93939393939394,3.88888888888889
"City","Rowlett","TX","""Dallas-Fort Worth-Arlington, TX""",907,4,20.391061452514,40,2.87878787878788,3.88888888888889
"City","Lancaster","TX","""Dallas-Fort Worth-Arlington, TX""",978,4,9.75609756097561,49,1.81818181818182,3.88888888888889
"City","Waxahachie","TX","""Dallas-Fort Worth-Arlington, TX""",991,4,15.9217877094972,46.5,3.33333333333333,3.88888888888889
"City","Little Elm","TX","""Dallas-Fort Worth-Arlington, TX""",1000,4,26.5714285714286,48,8.93939393939394,3.88888888888889
"City","Duncanville","TX","""Dallas-Fort Worth-Arlington, TX""",1027,4,12.6506024096386,58,4.24242424242424,3.88888888888889
"City","Hurst","TX","""Dallas-Fort Worth-Arlington, TX""",1039,4,21.6783216783217,34,2.12121212121212,3.88888888888889
"City","The Colony","TX","""Dallas-Fort Worth-Arlington, TX""",1049,4,21.1409395973154,37,1.96969696969697,3.88888888888889
"City","Coppell","TX","""Dallas-Fort Worth-Arlington, TX""",1065,4,22.9249011857708,48,8.33333333333333,3.88888888888889
"City","Wylie","TX","""Dallas-Fort Worth-Arlington, TX""",1075,4,24.7978436657682,42,6.21212121212121,3.88888888888889
"City","Burleson","TX","""Dallas-Fort Worth-Arlington, TX""",1146,4,21.8390804597701,45,6.36363636363636,3.88888888888889
"City","Greenville","TX","""Dallas-Fort Worth-Arlington, TX""",1221,4,16.1290322580645,54,5.60606060606061,3.88888888888889
"City","Keller","TX","""Dallas-Fort Worth-Arlington, TX""",1322,4,19.6581196581197,62,8.63636363636364,3.88888888888889
"City","Rockwall","TX","""Dallas-Fort Worth-Arlington, TX""",1377,4,20.7317073170732,49,7.57575757575758,3.88888888888889
"City","Terrell","TX","""Dallas-Fort Worth-Arlington, TX""",1424,4,14.4927536231884,57,4.54545454545455,3.88888888888889
"City","Southlake","TX","""Dallas-Fort Worth-Arlington, TX""",1692,4,26.7477203647416,70,9.84848484848485,3.88888888888889
"City","Cleburne","TX","""Dallas-Fort Worth-Arlington, TX""",1700,4,16.7664670658683,44.5,2.72727272727273,3.88888888888889
"City","University Park","TX","""Dallas-Fort Worth-Arlington, TX""",1857,4,15.1219512195122,89,7.12121212121212,3.88888888888889
"City","Colleyville","TX","""Dallas-Fort Worth-Arlington, TX""",1862,4,31.6498316498317,75,10,3.88888888888889
"City","Weatherford","TX","""Dallas-Fort Worth-Arlington, TX""",1866,4,18.018018018018,52,5.75757575757576,3.88888888888889
"City","Saginaw","TX","""Dallas-Fort Worth-Arlington, TX""",1953,4,22.5563909774436,40.5,5,3.88888888888889
"City","Benbrook","TX","""Dallas-Fort Worth-Arlington, TX""",2317,4,14.7826086956522,42.5,0.909090909090909,3.88888888888889
"City","Sachse","TX","""Dallas-Fort Worth-Arlington, TX""",2838,4,25,43,7.27272727272727,3.88888888888889
"City","Midlothian","TX","""Dallas-Fort Worth-Arlington, TX""",3067,4,22.3300970873786,52,8.78787878787879,3.88888888888889
"City","Royse City","TX","""Dallas-Fort Worth-Arlington, TX""",3084,4,18.7817258883249,46,3.78787878787879,3.88888888888889
"City","Corinth","TX","""Dallas-Fort Worth-Arlington, TX""",3269,4,23.0215827338129,41,5.15151515151515,3.88888888888889
"City","Murphy","TX","""Dallas-Fort Worth-Arlington, TX""",3799,4,18.8034188034188,49.5,5.90909090909091,3.88888888888889
"City","Kaufman","TX","""Dallas-Fort Worth-Arlington, TX""",4052,4,7.89473684210526,57,3.63636363636364,3.88888888888889
"City","Sanger","TX","""Dallas-Fort Worth-Arlington, TX""",4299,4,15.0375939849624,44,1.36363636363636,3.88888888888889
"City","Anna","TX","""Dallas-Fort Worth-Arlington, TX""",5657,4,21.6748768472906,39,3.18181818181818,3.88888888888889
"City","Crowley","TX","""Dallas-Fort Worth-Arlington, TX""",6414,4,10.3092783505155,50.5,2.27272727272727,3.88888888888889
"City","Red Oak","TX","""Dallas-Fort Worth-Arlington, TX""",6554,4,8.88888888888889,56,3.03030303030303,3.88888888888889
"City","Highland Park","TX","""Dallas-Fort Worth-Arlington, TX""",6584,4,15.527950310559,94,7.87878787878788,3.88888888888889
"City","Forney","TX","""Dallas-Fort Worth-Arlington, TX""",7073,4,19.8347107438017,46,4.84848484848485,3.88888888888889
"City","Prosper","TX","""Dallas-Fort Worth-Arlington, TX""",7183,4,23.8805970149254,105,9.6969696969697,3.88888888888889
"City","Lantana","TX","""Dallas-Fort Worth-Arlington, TX""",7449,4,26.875,56,9.39393939393939,3.88888888888889
"City","Azle","TX","""Dallas-Fort Worth-Arlington, TX""",7821,4,12.1052631578947,60,4.6969696969697,3.88888888888889
"City","Melissa","TX","""Dallas-Fort Worth-Arlington, TX""",9040,4,25.8503401360544,40,5.45454545454545,3.88888888888889
"City","Trophy Club","TX","""Dallas-Fort Worth-Arlington, TX""",9063,4,28,56,9.54545454545454,3.88888888888889
"City","Fate","TX","""Dallas-Fort Worth-Arlington, TX""",9162,4,17.910447761194,47,4.09090909090909,3.88888888888889
"City","Celina","TX","""Dallas-Fort Worth-Arlington, TX""",9167,4,22.1621621621622,46,7.42424242424242,3.88888888888889
"City","Heath","TX","""Dallas-Fort Worth-Arlington, TX""",9378,4,21.9512195121951,82,9.24242424242424,3.88888888888889
"City","Dayton","OH","""Dayton, OH""",141,70,15.3129161118509,92,7.05882352941176,5.35185185185185
"City","Kettering","OH","""Dayton, OH""",623,70,16.4305949008499,69,1.76470588235294,5.35185185185185
"City","Xenia","OH","""Dayton, OH""",971,70,16.1904761904762,77,2.94117647058824,5.35185185185185
"City","Beavercreek","OH","""Dayton, OH""",1035,70,19.7879858657244,72,4.70588235294118,5.35185185185185
"City","Huber Heights","OH","""Dayton, OH""",1054,70,15.2173913043478,75.5,1.17647058823529,5.35185185185185
"City","Fairborn","OH","""Dayton, OH""",1080,70,14.4278606965174,81,3.52941176470588,5.35185185185185
"City","Troy","OH","""Dayton, OH""",1186,70,18.8034188034188,77.5,6.47058823529412,5.35185185185185
"City","Riverside","OH","""Dayton, OH""",2081,70,12.9411764705882,70,0.588235294117647,5.35185185185185
"City","Trotwood","OH","""Dayton, OH""",2328,70,11.6071428571429,89,5.88235294117647,5.35185185185185
"City","Miamisburg","OH","""Dayton, OH""",2723,70,18.8976377952756,75.5,5.29411764705882,5.35185185185185
"City","Centerville","OH","""Dayton, OH""",2943,70,22.2857142857143,68,4.11764705882353,5.35185185185185
"City","Piqua","OH","""Dayton, OH""",3811,70,10.7142857142857,85,2.35294117647059,5.35185185185185
"City","Tipp City","OH","""Dayton, OH""",3850,70,22.65625,77,7.64705882352941,5.35185185185185
"City","Clayton","OH","""Dayton, OH""",4049,70,16.6666666666667,98,8.23529411764706,5.35185185185185
"City","Vandalia","OH","""Dayton, OH""",5001,70,20.2127659574468,86,9.41176470588235,5.35185185185185
"City","West Carrollton","OH","""Dayton, OH""",5515,70,25.8064516129032,77.5,10,5.35185185185185
"City","Englewood","OH","""Dayton, OH""",5736,70,22.5806451612903,80,8.82352941176471,5.35185185185185
"City","Palm Coast","FL","""Deltona-Daytona Beach-Ormond Beach, FL""",393,89,20.8594449418084,116,6.875,8.48148148148148
"City","Deltona","FL","""Deltona-Daytona Beach-Ormond Beach, FL""",398,89,20.4502814258912,70,1.875,8.48148148148148
"City","Daytona Beach","FL","""Deltona-Daytona Beach-Ormond Beach, FL""",476,89,16.4725457570715,86,1.25,8.48148148148148
"City","Deland","FL","""Deltona-Daytona Beach-Ormond Beach, FL""",559,89,21.9858156028369,84,5.625,8.48148148148148
"City","Port Orange","FL","""Deltona-Daytona Beach-Ormond Beach, FL""",632,89,21.25,87,5,8.48148148148148
"City","Ormond Beach","FL","""Deltona-Daytona Beach-Ormond Beach, FL""",1087,89,21.4566929133858,97.5,8.125,8.48148148148148
"City","Edgewater","FL","""Deltona-Daytona Beach-Ormond Beach, FL""",1560,89,24.2424242424242,98,10,8.48148148148148
"City","Orange City","FL","""Deltona-Daytona Beach-Ormond Beach, FL""",2600,89,18.6274509803922,74,0.625,8.48148148148148
"City","Debary","FL","""Deltona-Daytona Beach-Ormond Beach, FL""",2717,89,29.0540540540541,77,8.75,8.48148148148148
"City","New Smyrna Beach","FL","""Deltona-Daytona Beach-Ormond Beach, FL""",3173,89,19.2066805845511,116,4.375,8.48148148148148
"City","Holly Hill","FL","""Deltona-Daytona Beach-Ormond Beach, FL""",4691,89,21.0084033613445,73,2.5,8.48148148148148
"City","South Daytona","FL","""Deltona-Daytona Beach-Ormond Beach, FL""",4733,89,22.2222222222222,68.5,3.75,8.48148148148148
"City","Ponce Inlet","FL","""Deltona-Daytona Beach-Ormond Beach, FL""",8325,89,18.8811188811189,187,9.375,8.48148148148148
"City","Samsula-Spruce Creek","FL","""Deltona-Daytona Beach-Ormond Beach, FL""",8653,89,19.672131147541,138,7.5,8.48148148148148
"City","Flagler Beach","FL","""Deltona-Daytona Beach-Ormond Beach, FL""",9073,89,18.6991869918699,168,6.25,8.48148148148148
"City","Daytona Beach Shores","FL","""Deltona-Daytona Beach-Ormond Beach, FL""",9348,89,13,142,3.125,8.48148148148148
