"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2017-08-31,"Porter","IN","Chicago","Porter",4578,1310,0.0139318885448916,0.0266457680250784,-0.00907715582450832,207
2017-08-31,"Edgartown","MA","Vineyard Haven","Dukes",4579,2366,0.00595238095238095,-0.000844594594594595,-0.037037037037037,365
2017-08-31,"Florence Township","NJ","Philadelphia","Burlington",4580,1732,0.00231481481481481,0.0128654970760234,0.0242460082791248,364
2017-08-31,"Del Monte Forest","CA","Salinas","Monterey",4581,12163,0.00778854917557378,0.00971276772372572,0.163589400172199,143
2017-08-31,"Forty Fort","PA","Scranton","Luzerne",4582,884,0.00568828213879408,0.00683371298405467,-0.0166852057842047,228
2017-08-31,"Point Pleasant Beach","NJ","New York","Ocean",4583,1733,0.0152314001171646,0.0690931523750771,0.0402160864345738,434
2017-08-31,"Cold Spring","KY","Cincinnati","Campbell",4584,1050,0.00190839694656489,0.0144927536231884,-0.000951474785918173,1450
2017-08-31,"Nassau Bay","TX","Houston","Harris",4585,1318,0.00841622035195103,0.00996168582375479,-0.0251479289940828,172
2017-08-31,"Pigeon Forge","TN","Sevierville","Sevier",4586,1138,-0.0104347826086957,0.0160714285714286,0.22234156820623,2118
2017-08-31,"Dagsboro","DE","Salisbury","Sussex",4587,1429,-0.0062586926286509,0.0214438884917798,-0.0684485006518905,411
2017-08-31,"Bethel","NY",,"Sullivan",4588,1379,0.0184638109305761,0.0681642137877614,-0.00289226319595083,150
2017-08-31,"Gold Beach","OR","Brookings","Curry",4589,1166,0.00690846286701209,0.00257953568357696,0.0255057167985928,134
2017-08-31,"Waynesville","OH","Cincinnati","Warren",4590,1605,0.000623441396508728,0,0.0395077720207254,113
2017-08-31,"Lansford","PA","Allentown","Carbon",4591,749,0,-0.0310478654592497,-0.0310478654592497,937
2017-08-31,"Ludlow","KY","Cincinnati","Kenton",4592,1292,-0.00462249614791988,-0.00154559505409583,0.0369181380417336,494
2017-08-31,"Riverdale","NJ","New York","Morris",4593,2103,0.00766650694777192,-0.00567375886524823,0.0385185185185185,973
2017-08-31,"Millstadt","IL","St. Louis","Saint Clair",4594,960,0.00313479623824451,0.023454157782516,-0.0733590733590734,166
