"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08"
"Town of Ellicottville","NY","Olean","Cattaraugus",1144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129500,129500,124000,129500,124950,121500,119000,119000,121950,125000,124450,124950,124900,125000,125000
"Breckenridge","CO","Breckenridge","Summit",1145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499000,509500,499000,524970,495000,497000,499000,497000,545000,549000,567000,649950,650000,609950,559000,584000,554500,574000,599500,599500,629000,614500,634000,675000,649900,612000,607000,569000,597000,599000,616000,617500,670000,719000,719000,669000,639000,684900,644000,675000,683000,682500
"Ocean Park","WA",,"Pacific",1146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153350,168000,168000,168000,168000,157000,159000,159000,157000,159000,155000,164900,162450,174900,168950,164900,168000,165399
"Fairfield Bay","AR",,"Van Buren",1147,,,72900,76750,74000,68900,69700,68900,69200,69500,69500,69200,68200,68900,64900,65400,64900,64950,65900,65450,65900,65450,63750,62900,59900,59900,59900,61500,59900,59900,59900,59450,59000,59000,58900,59700,57500,59500,57500,56750,55000,57500,54250,49900,52500,54700,59900,53750,55000,55400,57200,58250,59500,59900,59900,59900,58000,58000,58000,58000,57500,58000,59000,59000,55700,54900,53700,54500,55450,57200,55000,57500,54000,52000,52900,49900,49625,49750,49825,50950,52900,53900,53900,54900,52700,49900,49900,51200,53000,54700,54900,53500
"Lake Lure","NC","Forest City","Rutherford",1148,234500,234500,244900,229000,226825,228750,220000,237200,249884.5,229900,224000,236750,233325,229900,236750,225000,224450,224900,215000,199000,217000,223500,225000,237900,229000,225000,225000,224900,215000,217450,225000,223500,225000,224000,225000,229000,227000,225000,225000,224900,229000,225000,225000,219950,209000,209000,209000,209000,209000,209000,190000,199325,215000,215000,219000,215000,215000,215000,208750,199500,198250,191450,197500,209000,204000,224450,229000,229000,229900,229900,224950,214000,199000,209450,209900,222325,219875,229000,225000,225000,225000,225000,222500,224500,224500,224950,210000,247500,229900,247500,229000,224450
"Emerald Isle","NC","Morehead City","Carteret",1149,,,,,322500,322500,320000,322500,314500,299000,289900,287450,294450,294450,285000,285000,298900,298900,299900,295000,295000,287500,285500,285000,278900,269450,285000,282500,278900,282500,275000,256949.5,269450,269900,275000,272400,269900,269900,269900,267400,249900,259000,257500,257500,250000,259450,259900,254900,259900,254900,244000,229900,222450,229900,229900,239000,235775,239000,240000,264000,235000,265500,229000,249500,259000,257900,261450,243750,234000,234250,241500,249500,259000,255250,265000,254000,265000,267000,244000,248000,258500,258500,254700,264450,274800,274900,270900,274800,256750,268250,267000,237500
"Groveland","FL","Orlando","Lake",1150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240990,246275.5,250877,244990,245445,247445,257445,259990,261945,279000,284900,281950,276945,275900,278495,291059.5,297385.5,285611,281990
"North Topsail Beach","NC","Jacksonville","Onslow",1151,,,,,,,,,,,,,,224950,184746.5,184746.5,192250,165850,150000,174996.5,169900,175000,169450,169450,169450,169450,184900,198900,179949.5,173700,172500,175000,160950,174900,167450,177500,165000,157000,149900,149900,150000,149000,145450,147900,149450,149900,175000,169500,169500,159900,152000,150000,172900,172900,159900,163700,179000,162500,180000,171950,164900,172450,180100,180050,171450,159900,159900,158950,162400,164900,166250,165000,172450,169900,169000,169000,169000,169900,166500,160000,169000,172200,174900,164900,159900,167000,170000,179000,179900,178950,179900,180950
"Kiawah Island","SC","Charleston","Charleston",1152,,,,,,,,,,,,,,,,,,,,,,,490000,450000,450000,449000,480000,472000,491500,515000,494500,494000,489000,474450,484000,489000,469000,447250,449500,445000,479000,464500,449500,449250,449000,449000,448500,449000,452500,450000,484000,492000,495000,489000,487000,489500,489000,485000,489500,489000,490000,512000,495000,489000,512000,485000,489000,489500,489500,497000,495000,495000,492500,495000,498250,498250,498250,497500,495000,491950,482000,475000,489000,459000,459000,469000,449500,449000,450000,474000,490000,495000
"Tavernier","FL","Key West","Monroe",1153,454500,449000,415000,454500,399000,399000,399000,399000,399000,389450,377000,379000,377000,399000,394000,372000,379450,379900,350100,339000,349000,335000,335000,337000,339000,339000,349000,349000,349000,329000,325000,295000,289995,309000,306950,301950,312200,304900,299000,321750,323950,323000,329000,325000,324950,324950,324950,327450,347000,335000,365000,339000,332450,349000,357500,379500,384000,386500,434900,429000,429000,424950,425000,429000,439950,427000,429000,449000,445000,449500,447250,449250,450000,447500,512000,509000,515000,535000,525000,489000,460000,498000,499900,555000,499450,489900,479250,495000,495000,495000,477000,470000
