"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08"
"Honolulu","HI","Urban Honolulu","Honolulu",40,325250,325000,329000,329995,325000,323999.5,321900,321900,339000,325000,311000,316450,324900,319000,325000,319000,329000,329000,359000,369000,368000,369000,365000,365000,368000,365000,369000,374900,385000,374850,378000,379950,374850,367750,369680,365000,365000,380000,380000,398444,398000,355000,399000,410000,405000,398944,399500,419000,425000,425000,419500,4e+05,4e+05,375000,366000,375000,370000,370000,399000,419000,419000,419000,435000,425000,425000,425000,429950,435000,437750,440999.5,445000,449000,449000,423000,450000,450000,449000,460000,450000,450000,450000,467700,479000,465000,472000,460000,470000,475000,470000,475000,475000,468000
"Minneapolis","MN","Minneapolis-St Paul","Hennepin",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220000,219900,214900,211250,205000,214900,219900,214950,214700,209900,209900,219000,219900,210000,214000,199900,214900,219900,225000,224250,219900,223950,227900,225000,224950,225000,229900,224900,209900,235000,225000,219900,209950,229900,249900,249775,249900,250000,249950,252450,264900,267450,275000,269900,275000,280000
"Baton Rouge","LA","Baton Rouge","East Baton Rouge",42,125000,125900,127000,125900,135000,133900,129900,129900,128200,124900,124800,124900,126000,124900,135000,135000,134950,132000,124900,124900,119900,117900,121500,117900,125000,129950,130000,134900,129000,129900,129900,129000,120000,125000,120000,124950,139900,154900,145500,150000,149950,149900,145000,137000,135500,137500,137250,133200,135700,135000,130900,130900,135950,117250,118000,115000,116445,125250,131500,125900,130550,125000,129500,131200,135000,137500,135750,131500,125000,129900,138000,139900,139900,144900,144600,137000,136250,135450,132000,144950,144600,139750,135000,140000,147950,147000,149900,142000,134500,134900,139900,139850
"New Orleans","LA","New Orleans","Orleans",43,232000,235000,235000,235000,230950,229312,229000,229413,235000,229000,225000,225000,224900,225000,225000,235000,229000,225000,224900,220000,224375,220000,226000,229500,225000,219000,225000,209950,205000,209900,225000,211000,219000,204500,210000,217000,225000,227000,225000,231000,219000,217000,217000,205000,219500,219900,232450,235000,224700,231000,243000,240000,269000,276000,285000,268250,276000,269000,259000,265000,274900,295000,277000,299000,291870,289314.5,295000,299900,299900,299000,3e+05,324000,323000,329652.5,339000,345000,342250,339817,347500,349000,349750,369000,372000,375000,372500,380000,389000,395000,397000,397000,389500,381950
"Arlington","TX","Dallas-Fort Worth","Tarrant",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63999,61800,63000,57500,58687.5,61500,61500,63000,65000,75000,68500,67200,68500,65000,70000,69900,70600,72000,79900,75000,79900,81000,79250,89700,89600,89500,89900,94850,93777,94338.5,90000,90000,95000,101900,99997.5
"Tampa","FL","Tampa","Hillsborough",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179950,174900,175000,189900,175000,171000,175450,185000,191000,194900,189995,193000,205000,205000,220000,224949.5,220000,229700,235000,231250,235000,228500,230000,225000,220000,225000,224900,227250,229900,234999,250000,249900,246450,250000,247700,247000,255000
"Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319900,329950,353500,349000,349500,351000,350000,349000,349900,354900,362449.5,353500,353500,374000,359849,380000,380000,380000,389500,399800,389900,389000,394800,385000,385000,385000,399900,409949.5,404950,420000,420000,419900,425000,425000,419900,415495,399900,399000,409500,410000,425000,419995,420000,425000,437000,427000
"Santa Ana","CA","Los Angeles-Long Beach-Anaheim","Orange",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215000,205000,216500,220000,215000,212000,219900,229900,234450,237000,249900,246999,242500,225000,235000,232500,249900,245000,245000,250000,249900,259900,262400,259900,249900,249900,260000,285000,279900,289900,287000,289949.5,279900,284000,284500,279000,279000,284000,282000,284000,284500,289450,299900,299000,295000,282499.5
"Aurora","CO","Denver","Arapahoe",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000,124900,128736.5,129975,129900,129900,135000,139950,142900,142900,140000,139900,144900,144900,141200,149900,155000,158900,165000,165000,170000,175000,178500,179900,177750,175000,179900,179900,185000,194950,195000,199900,199900,195000,199900,204975,199999,2e+05,2e+05,207950,209900,209900,212000,210000,217500,224900
"Saint Louis","MO","St. Louis","Saint Louis City",49,199900,199900,189900,189000,185000,182000,184700,177000,174700,174900,175000,174900,174900,175000,177750,179000,179900,168699,149900,161000,164900,169700,169900,159900,164900,165000,162400,164950,165000,161250,162750,160000,160000,165000,169900,169900,169900,169750,165000,165500,169900,169900,165000,169900,169999.5,174900,175000,169000,167000,175000,179500,169900,167900,167950,169900,175000,179900,180000,174700,160000,164000,172200,169900,167500,174900,169900,164950,169000,167900,174900,170000,165000,174900,174900,180500,189900,190250,189450,189900,189999,194949.5,187500,189000,194900,197000,199450,199900,190125,195000,199900,208500,199000
