"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08"
"Pooler","GA","Savannah","Chatham",1610,249900,239950,239900,235900,230775,225000,229950,232200,219900,219900,214900,216900,203200,199900,2e+05,199900,199700,199900,199900,199500,199900,197868,195789.5,194794.5,192580,205000,2e+05,199500,199500,2e+05,199900,197000,203400,212000,212000,210619,218000,216450,214950,214900,224900,229900,235000,236000,233937.5,233937.5,247900,234900,243450,240400,246900,249000,247900,242900,244900,249900,249900,265000,259900,262450,259900,257400,251900,252400,246200,252900,250398,245200,248550,250000,256900,256900,249950,258950,259900,259949.5,255991.5,259000,256993,253900,253375,259405.5,248400,259949.5,258205.5,252400,260047.5,251000,254775,255000,255000,265000
"Town of Islip","NY","New York","Suffolk",1611,375000,362000,359000,359000,359990,359000,350000,349000,349900,340000,339995,339990,337000,316976.5,329999,335000,339990,339990,339990,339000,339000,335000,329250,320000,319990,320000,324900,320000,329000,329900,319000,335000,339000,335000,379999,375000,369450,368495,375000,359999,379999,375200,375000,369000,369000,369000,367500,369945,369900,375000,375000,389000,389000,379000,389450,375000,379000,375000,368000,369990,374750,379900,379900,389000,387000,379900,379900,374500,365000,359000,369495,349999,350000,369999,374745,374500,375000,379995,380000,389999,399000,379000,377000,377499.5,409900,379495,387000,419000,405000,414000,407000,399000
"Kingsland","GA","St. Marys","Camden",1612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175000,173950,177900,179900,189900,189900,179900,194900,191900,193400,194900,195400,194500,209250,207900,197000,211000,209250,211400,209900,213950,208450,213450,207700,207900,189900,202900,2e+05,217450,2e+05,213270,209950,211635,210000,209900,209900,214450,224575,226125,227250,224450,227900,227900,234950,230900,234900
"Middletown","DE","Philadelphia","New Castle",1613,354500,359900,364900,380400,369962.5,376975,366738,359900,364084.5,363269,359900,359945,359900,359900,343750,339900,339900,290000,294990,299900,289900,289945,275000,286000,289990,309900,308900,314450,309000,314000,314990,314990,314990,319900,319700,315000,314945,319900,319945,330000,335490,329990,339990,344990,349950,344990,354900,359000,366567.5,364445,360990,359990,363990,366445,369900,370000,369999,370000,359900,356900,359395,379000,384495,379900,383695,389999,388990,399900,424900,426990,426700,426700,429945,429900,428445,417400,428445,396200,409900,392450,413990,409945,404900,414995,399990,403995,401490,399900,399990,390745,399900,399990
"Silver Spring Township","PA","Harrisburg","Cumberland",1614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375000,375000,397400,393695,397400,396150,404650,399900,389900,404950,394900,410000,399900,399900,396695,392945,399990,423750,419900,422990,398900,379990
"Paradise Valley","AZ","Phoenix","Maricopa",1615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997000,1764000,1950000,1950000,2047500,2e+06,1925000,1887500,1850000,1950000,1847498.5,1770000,1750000,1790000,1750000,1724500,1750000,1750000,1799900,1792000,1797450,1862500,1937500,1897500,1890000,1880000
"Canyon Lake","CA","Riverside","Riverside",1616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562499.5,598749.5,598500,575000,549000,549000,539000,588999.5,598999.5,566200,533950,544900,524900,559000,597000,675000,637450,572500,537450,517500,597499.5,650000,607499.5,620000,599900,598800,549999,549499.5,544900,572000,609000,675000,624900,565000,549900,550000,562500,562500,554450
"Lakeland Highlands","FL","Lakeland","Polk",1617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319450,324900,289450,320000,309500,294000,339000,299900,299900,299000,304900,297000,299900,284900,282000,274900,289900,289900,285900,283900,329900,314999,324900,349900,354450,369900,379000,374950,362400,374900,347400,4e+05,419000,425500,419900,419450,396400,392900,375000,4e+05,4e+05,399900,395800,396950,379900,379950,399500,367400,384950,374950
"Rehoboth Beach","DE","Salisbury","Sussex",1618,599450,6e+05,599900,599900,643075,643075,612400,601252,599900,607674,624274,599900,599650,575900,599200,599000,549900,572000,575000,535000,549749.5,549000,535000,524900,524900,525000,547000,577000,537000,499900,499700,499900,519000,560000,589900,576950,566750,599900,607500,677400,662450,619950,564500,614900,599500,569000,619000,625000,590000,590000,574000,564950,552500,557900,575000,579000,579000,569990,579000,567900,567900,532450,549950,569000,589900,589900,649000,645750,562500,588000,589450,589900,589450,594000,589900,578000,589900,599450,564900,534990,519900,519000,519900,519900,519900,518900,534183,489000,486450,494000,474450,478900
"Upper Dublin","PA","Philadelphia","Montgomery",1619,499450,479900,514500,468000,459900,447400,444900,444900,439000,429450,457400,422450,399900,394450,399949.5,399949.5,425000,422450,459900,467450,447450,449900,434500,395000,412500,444900,425000,421950,439900,459900,464900,427450,414950,415000,450000,489900,475000,479900,479900,507500,498750,482450,479900,498500,477450,479900,459900,489450,479900,489900,459000,439000,454500,469900,469900,469900,472400,477000,454950,469900,475000,475000,479400,450000,474950,479900,479999,499000,499000,495000,499000,492000,497950,497950,5e+05,498400,499900,459900,482200,489000,495000,495000,479900,479900,477000,479900,489600,499838.5,486017,492450,524900,519900
"Weston","MA","Boston","Middlesex",1620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1799999,1799000,1774500,1824999.5,1824500,1799000,1799000,1847500,1985000,1865000,1835000,1625000,1724500,1699000,1765000,1650000,1737500,1849500,1849000,1872500,1895000,1895000,1775000,1895000,1719000,1890000,1897000
"Altus","OK","Altus","Jackson",1621,,,,,,,,,,,,,,172000,189900,195950,190950,190950,182450,179000,181950,174450,168900,189660,187280,189900,197400,204000,206400,205900,202400,204900,206950,205950,207000,197400,207000,197400,207000,199700,213800,188500,191050,179000,174900,169000,169500,167000,166950,168900,168900,178000,194950,193500,179900,176450,170000,165000,169900,171200,175950,195000,207000,221900,225000,225900,226900,225000,220900,210000,207450,214900,227500,218700,207500,228000,229000,230000,223000,229950,229900,225450,222450,219900,219400,216000,212450,215000,217000,220950,209900,215450
"North Myrtle Beach","SC","Myrtle Beach","Horry",1622,415000,409900,399999,402449.5,424900,415000,399949.5,393450,387000,399000,385999,374949.5,359900,354500,369000,373850,386499.5,379900,359900,359900,370000,362400,349900,369999,359000,359000,359000,350900,357900,349900,354900,357900,359000,362400,369997,379900,379900,379900,375000,375000,370900,374900,374650,375000,375000,379000,389900,389900,382000,369900,382000,389250,383450,384000,369900,361949.5,375000,375000,369900,374900,365900,369000,374990,372900,359900,369000,379900,389000,374900,370750,369000,369000,369947.5,369000,369900,379900,379900,374250,369900,369900,377900,381950,387500,385000,374950,369900,372400,379900,372400,375000,379900,375000
"New Hanover","PA","Philadelphia","Montgomery",1623,338945,344990,342445,344990,337945,332450,337990,341490,330445,330990,332253,330990,330990,334253,334900,324900,324900,319900,327449.5,324949.5,330990,336990,333490,339900,330990,309900,319900,309995,325945,325945,324900,320945,320945,319945,324990,314000,318000,318000,314945,321990,321990,319900,319900,315445,319900,311990,319900,326990,329490,333945,334945,334499,341990,336945,342490,342490,342990,349000,342990,334945,330490,342490,347771,349771,309990,310574.5,300495,299990,296413,309696,311652,309000,299909,308052,308347,320520.5,323051,307408.5,314814,317200,314814,313052,323051,329900,329900,347900,3e+05,325000,334945,334500,347495,357900
"Union City","GA","Atlanta","Fulton",1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128700,132525,139900,149500,149500,149500,150000,144950,133500,147250,145500,150000,142447.5,145000,165500,160990,159900,159900,142000
