"RegionName","State","Metro","CountyName","SizeRank","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08"
"Springfield","MO","Springfield","Greene",89,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.599479166666667,0.594855305466238,0.586772168803419,0.519957983193277,0.549884259259259,0.53125,0.530955188679245,0.53125,0.537459283387622,0.540468772128594,0.551344878408254,0.53125,0.538461538461538,0.556756756756757,0.538461538461538,0.55,0.570714285714286,0.583333333333333,0.55,0.638888888888889,0.638888888888889,0.638461538461538,0.610434782608696,0.635778985507246,0.646428571428571,0.606230900386911,0.590952380952381,0.583333333333333,0.6,0.627973927213471,0.634057971014493,0.656089743589744,0.717013888888889,0.75,0.659722222222222,0.745454545454545,0.811688311688312,0.678082191780822,0.658333333333333,0.65,0.65625,0.661384639898024,0.708333333333333,0.745454545454545,0.723878799110452,0.739388794567063,0.699248120300752,0.669230769230769,0.68513986013986,0.713541666666667,0.694444444444444
"Arlington","VA","Washington","Arlington",90,,,,,,,,,,,,,,,,,,,,,,,,,,2.54910682359952,2.56973639707437,2.4375,2.46625766871166,2.51934846393976,2.51748251748252,2.44362139917695,2.44563323414421,2.38269347958562,2.38498346167423,2.40151770657673,2.40068493150685,2.41655540720961,2.44873341375151,2.51256281407035,2.54472271914132,2.52922422954304,2.54132513661202,2.49534793145231,2.42173913043478,2.42205323193916,2.4398249452954,2.46605273401487,2.48455996289022,2.4983606557377,2.5177304964539,2.53199566160521,2.52389771598808,2.52827380952381,2.52827380952381,2.52014324082363,2.51149425287356,2.48636363636364,2.49801324503311,2.46409950512549,2.48391812865497,2.49688536604181,2.55578093306288,2.57408572369477,2.57943534523177,2.43269878706199,2.56453201970443,2.5440414507772,2.4656115189586,2.52610966057441,2.45406824146982,2.51792576562398,2.68175388967468,2.69607843137255,2.71389149909165,2.69156293222683,2.66483516483516,2.63466876520246,2.60831166443411
"Irving","TX","Dallas-Fort Worth","Dallas",91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55743879472693,1.57190160832545,1.42696629213483,1.36695414093547,1.37982666026612,1.33734973080611,1.34197416881843,1.38424821002387,1.2974358974359,1.39973958333333,1.30734615384615,1.33108108108108,1.39415605095541,1.44591807909605,1.61797381622415,1.53896103896104,1.51315789473684,1.47297607536458,1.50195694716243,1.54891994917408,1.52636363636364
"Gilbert","AZ","Phoenix","Maricopa",92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0797342192691,1.03804032503395,1.09340659340659,1.15255801687764,1.0740351824041,1.0415120593692,1.11607142857143,1.13461538461538,1.13461538461538,1.15928270042194,1.16951379763469,1.17738095238095,1.20685328185328,1.20656370656371,1.20656370656371,1.23215750615258,1.25450050709939,1.26833982901685,1.28676470588235,1.27503852080123,1.30365853658537,1.30473751600512,1.30785748895121,1.33181046951491,1.30566582522212
"Scottsdale","AZ","Phoenix","Maricopa",93,,,,,,,,,,,,,,,1.02586206896552,0.9812846217677,0.998768414022651,1.07604017216643,1.0183299389002,0.988185727105845,0.993446926519716,1.02993274792713,1.04153555695406,1.04166666666667,1.03256552819698,1,0.968131868131868,1.00769484027825,1.03509852216749,1.02923076923077,1.05267857142857,1.07386429164552,1.06128925374328,1.09351432880845,1.13250114840129,1.16204986149584,1.17526617526618,1.16666666666667,1.17117117117117,1.16379310344828,1.1688654353562,1.18580453363062,1.18221822182218,1.19257086999022,1.19077730182012,1.19300751425176,1.23482087807136,1.22573103764141,1.26714628297362,1.23338048090523,1.27190082644628,1.28742047501199,1.27655114795793,1.29360954599279,1.29490760827166,1.30619820956185,1.36335961454227,1.49496945157442,1.40295833972491,1.42365529207634,1.40702222085247,1.40774308496656,1.42292490118577,1.43772893772894,1.47963105303613,1.36708860759494,1.37820512820513,1.35480349344978,1.42520775623269,1.38461538461538,1.42903930131004,1.46958981612447,1.53656126482213,1.48057553956835,1.45005611672278,1.4562828475872,1.43966396063173,1.45786163522013,1.472705243082
"Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange",94,,,,,,,,,,,,,,,,,,,,,,,,,,2.24364157798838,2.1636546184739,2.22052845528455,2.19480519480519,2.05199903731575,1.99740034662045,1.99317738791423,1.99961240310078,2.07390339648404,2.21370604147881,2.21379310344828,2.21435259497057,2.2,2.18324468405881,2.2020725388601,2.23520275172655,2.25910064239829,2.33104238258877,2.36852672258021,2.31808731808732,2.30405405405405,2.29277382510841,2.29314858277667,2.26039783001808,2.26284321812007,2.2778125434571,2.27959697732997,2.28233830845771,2.28298577805062,2.30769230769231,2.33416891830479,2.36526921967035,2.36879432624113,2.38798370672098,2.38930659983292,2.38724077904276,2.38787750699627,2.42077464788732,2.4261223690103,2.40909090909091,2.46268656716418,2.46032070091906,2.4648592960569,2.50400830776018,2.46830092983939,2.44690674053555,2.45991983967936,2.49099096174324,2.49521028852047,2.51059322033898,2.52347395148609,2.51604621309371,2.53667481662592,2.53183153770813
"Richmond","VA","Richmond","Richmond City",95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32917466410749,1.35533707865169,1.3192847350456,1.34593023255814,1.38208556149733,1.39899244332494,1.3354898336414,1.38208556149733,1.34285714285714,1.29833484799625,1.18807339449541,1.2803738317757,1.314,1.32454549146485,1.32647058823529,1.33914650537634,1.365625,1.39875,1.39714285714286,1.38888888888889,1.32178459001649
"Oxnard","CA","Ventura","Ventura",96,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57740515469644,1.56692406692407,1.54639175257732,1.54614652711703,1.58333333333333,1.58444444444444,1.61943319838057,1.59663865546218,1.63899613899614,1.61583011583012,1.68363636363636,1.69322709163347,1.69100691775557,1.61081932773109,1.67974452554745,1.64296407185629,1.71968127352464,1.65833333333333,1.71242902004646,1.72918281710655,1.72371867665985,1.75227549875616,1.83273185580518,1.85193836978131,1.89224137931034,1.85193836978131,1.86234817813765,1.84762773722628,1.75519848771267,1.78421052631579,1.75215930902111,1.84045911228739,1.77620227038184,1.74890925829564,1.73409749106061,1.79461875843455,1.8150029266865,1.95066393646066,1.85833333333333,1.92222222222222,1.86567164179104,1.93777777777778,1.79835766423358,1.84612060049056,1.95,1.98757170172084,1.83556405353728,1.88526590696571,1.93529411764706,1.96892303433001,1.97450980392157,1.89671814671815,1.917004048583
"Bradenton","FL","North Port-Sarasota-Bradenton","Manatee",97,,,,,,,,,,,,,,,1.01190476190476,0.973684210526316,0.973684210526316,0.927441352973268,0.902814657461498,0.888687865497076,0.901407328730749,0.917431192660551,0.914634146341463,0.952780431947099,0.902814657461498,0.83943661971831,0.864,0.892857142857143,0.9,0.923207204230007,0.933209647495362,1.06213489113117,1.05448342352702,1.04166666666667,1.06904487917146,1.09207459207459,1.06534090909091,1.05434782608696,1.04312354312354,1.07496130529413,1.05434782608696,1.03738393996025,1.05434782608696,1.10570229104257,1.07427985238076,1.12202569012671,1.13791533909877,1.12185686653772,1.17668825161887,1.1517776096823,1.13755734061007,1.14015694595783,1.18425842045557,1.18425842045557,1.16086372897956,1.16959064327485,1.15945061128446,1.22739760438929,1.23905429071804,1.27472348731295,1.37809057270204,1.33493647506075,1.29897590548251,1.34483313103649,1.34090909090909,1.35491606714628,1.29714057439308,1.31355012367234,1.27262931034483,1.35191641441693,1.23501942860438,1.31601439496176,1.33333333333333,1.327251995439,1.33904707958165,1.30481036077706,1.27975393400925,1.29343629343629,1.34843056022095
"Santa Rosa","CA","Santa Rosa","Sonoma",98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36138613861386,1.6,1.74664107485605,1.79805269186712,1.82142857142857,1.93092783505155,1.91865038487432,1.83651352914956,1.8340206185567,1.93502524250339,1.96206896551724,1.93912264995524,1.96643518518519,2.02709705132318,2.0773884490824,2.08261211644374,2.16049382716049,2.0852641334569,2.07692307692308,2.06080347448426,2.26377952755906,2.29615042937519,2.31180940584326,2.3106936416185,2.295,2.28901734104046,2.30631868131868,2.3,2.31060606060606,2.42631578947368,2.45432399512789,2.36701778715912,2.38888888888889,2.295,2.31262708518409,2.36849710982659,2.34351349740778,2.33878729547642,2.37692307692308,2.37692307692308,2.45384615384615,2.48335675993149
"Reno","NV","Reno","Washoe",99,0.714052287581699,0.723958333333333,0.727832825203252,0.75043630017452,0.75021815008726,0.757318741450068,0.768633540372671,0.791666666666667,0.794444444444444,0.761069340016708,0.735294117647059,0.735294117647059,0.761860166430311,0.736111111111111,0.75,0.75,0.742249922650735,0.742686270091633,0.791666666666667,0.82233606557377,0.808035714285714,0.807319698600646,0.785340314136126,0.818229166666667,0.789473684210526,0.825,0.832702975289965,0.875,0.886555860167683,0.89192037470726,0.911078717201166,0.857142857142857,0.842548076923077,0.865972222222222,0.826666666666667,0.872093023255814,0.877094972067039,0.877094972067039,0.887600356824264,0.897336423118866,0.891666666666667,0.9,0.934065934065934,0.91779728651237,0.90393343419062,0.86909876732648,0.921052631578947,0.895,0.927248677248677,0.956521739130435,0.976550680786687,0.958333333333333,0.958333333333333,0.965778049111382,0.947270363951473,1,0.978113991928008,1.05555555555556,1.05,1.04166666666667,1.09026733500418,1.08542749855575,1.08759842519685,1.08756004448751,1.10573192239859,1.12666666666667,1.1304347826087,1.08695652173913,1.12866817155756,1.12666666666667,1.13372093023256,1.14864864864865,1.20507847533632,1.25,1.25303152789006,1.28951747088186,1.30653079227601,1.3338722716249,1.327
"Spokane","WA","Spokane","Spokane",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.722222222222222,0.69290465631929,0.70887573964497,0.702212003222342,0.748427672955975,0.75886524822695,0.758844388819357,0.726539853098232,0.758896909827761,0.738685423412386,0.782828282828283,0.77319587628866,0.78862660944206,0.804764640082232,0.817647058823529,0.815256644349767,0.817647058823529,0.788197251414713,0.802540415704388,0.842105263157895,0.786363636363636,0.8,0.781515151515151,0.75,0.752809247490098,0.787280443889175,0.810810810810811,0.818571428571429,0.821737774582972,0.818109243697479,0.74375,0.791705937794533,0.766932270916335,0.816432225063939,0.851136363636364,0.81573732718894,0.887605042016807,0.857940941739824,0.875,0.827380952380952,0.793218390804598,0.840204949961048,0.906639928698752,0.991666666666667,0.958333333333333
"Augusta","GA","Augusta","Richmond",101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.825819672131147,0.84589800443459,0.947674418604651,0.925204918032787,0.918032786885246,0.9336348913126,0.88139281828074,0.818047169054032,0.861163489149795,0.853071605582366,0.829228243021346,0.839246119733925,0.810688405797101,0.792336217552534,0.818997756170531,0.842399884925201,0.845648604269294,0.883333333333333,0.859729238446731,0.847878043332589,0.848553719008264,0.85,0.849642464246425,0.839513181214001,0.856842898675568,0.839,0.859,0.915384615384615,0.851851851851852,0.91969961494207,0.841097322845129,0.816608996539792,0.815736930702329,0.814254594239186,0.859,0.86875,1.01931330472103,1.02138806962157,1.0457774269929,1.03184732216808,1.02033834586466,1.01668724279835,1.01337448559671,1
"Tacoma","WA","Seattle","Pierce",102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99375,0.998077122153209,1,0.956735579971467,0.991140642303433,0.992857142857143,1.05528455284553,1.0995444191344,1.09489051094891,1.10974274767378,1.10837438423645,1.06200999293105,1.03219291436932,1.01374976374976,1.04053511705686,1.06417015524158,1.08129901340754,1.12019230769231,1.12393583428066,1.18207816968541,1.17420784717456,1.20347965777804,1.29230769230769,1.17234042553191,1.14864864864865,1.23751387347392,1.16304194399505,1.1617458279846,1.15783410138249,1.19866666666667,1.28155407283848,1.302186509024,1.22631578947368,1.38924786766606,1.29773869346734,1.30060975609756,1.38068526891153,1.29775280898876,1.29738386718095,1.25646123260437,1.35991975564937,1.44434755734122,1.45077774663677,1.47376064665509,1.54260089686099,1.48780487804878,1.49851632047478
"Oceanside","CA","San Diego","San Diego",103,,,,,,,,,,,,,,,,,,,,,,,,,,1.5426424111195,1.54291666666667,1.55508021390374,1.50196335078534,1.52994978479197,1.4931660899654,1.45077720207254,1.49479166666667,1.46567030400405,1.47281867757328,1.50641025641026,1.52298780487805,1.52636488340192,1.53467514124294,1.52417605340008,1.57142857142857,1.65198863636364,1.57381362302675,1.69421487603306,1.61065705128205,1.5640243902439,1.61010558069382,1.58615694027816,1.60227272727273,1.6803840877915,1.71666666666667,1.68333333333333,1.86063829787234,1.89721627408994,1.84826762246117,1.77090788911441,1.87721369539551,1.775,1.73547717842324,1.7532475831939,1.77222222222222,1.8284632034632,1.85066666666667,1.85642307692308,1.82617586912065,1.83537832310838,1.89496162927981,1.881,1.82359307359307,1.87979387225689,1.79878048780488,1.86666666666667,1.8844696969697,1.99830156950673,1.99647727272727,1.99545454545455,1.93293859649123,1.94088669950739,1.99230769230769
"Gainesville","FL","Gainesville","Alachua",104,,,,,,,,,,,,,,,,,,,,,,,,0.71875,0.700934579439252,0.724747474747475,0.777126099706745,0.778331257783313,0.766460905349794,0.698014018691589,0.648333333333333,0.722906371599773,0.74115780562359,0.833333333333333,0.905172413793103,0.912017167381974,0.823529411764706,0.824539431157078,0.838323353293413,0.867768595041322,0.853658536585366,0.875,0.842105263157895,0.825,0.845070422535211,0.825309491059147,0.875,0.853658536585366,0.873161764705882,0.892857142857143,0.888216070742022,0.89568345323741,0.906818181818182,0.920863309352518,0.959285421785422,0.946171944764977,0.947687642153146,0.979720655385442,0.964506172839506,0.981981981981982,0.97442197613716,0.973509933774834,0.959487601704766,0.987771146634106,0.949098621420997,0.887452107279693,0.887452107279693,0.834724540901502,0.949675133203079,0.885315355142941,0.925619834710744,0.930645161290323,0.933988764044944,1.01963902428118,0.994165946413137,0.991379310344828,0.956410256410256,0.940482813431353,0.911764705882353
"Woodbridge","VA","Washington","Prince William",105,,,,,,,,,,,,,,,,,,,,,,,,,,1.42178228621291,1.5625,1.56488549618321,1.5616326769047,1.58647610988357,1.58571428571429,1.51810237203496,1.44851657940663,1.45464025026069,1.39669584441191,1.39266208824836,1.39553072625698,1.37606885688569,1.4294049008168,1.56774916013438,1.57295321637427,1.55411255411255,1.50900950292398,1.52743121158172,1.54408699027988,1.51461988304094,1.47254549633313,1.45177664974619,1.52217863155363,1.53829078801332,1.58007760079351,1.60613104378985,1.60119047619048,1.57407407407407,1.58028836458964,1.57627118644068,1.55329949238579,1.53886010362694,1.52352635626493,1.52806652806653,1.55897584079802,1.57303370786517,1.5439672801636,1.57857142857143,1.57986111111111,1.61764705882353,1.59509202453988,1.61915177094158,1.58426966292135,1.56024916943522,1.65788073705083,1.58490566037736,1.58426966292135,1.64456361987554,1.67597765363128,1.71396396396396,1.71728748806113,1.68860164512338,1.67973655473655
"Glendale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11725955204216,2.16144578313253,2.45821727019499,2.69627116095589,2.63659466327827,2.52093023255814,2.45152521701965,2.40444444444444,2.42035017179725,2.48599306398749,2.53714685444739,2.5865561694291,2.70442740297162,2.8092678342197,2.67457305502846,2.95955249569707,2.96217320261438,2.98875351452671,2.93733681462141,2.92671166827387,2.92794019933555,2.8083038869258,2.77209434746952,2.79161549168918,2.54339742068202,2.77228395352119,2.73767100829073,2.52785515320334,2.44140625,2.49302325581395,2.64248704663212,3.07040799327038,2.96469365042174,2.76775271512114,2.73234117006119,2.73077529981065,2.80641321924035
"Boise","ID","Boise City","Ada",107,,0.608059062751218,0.65,0.689327485380117,0.659090909090909,0.65,0.659090909090909,0.675,0.656328320802005,0.630769230769231,0.675,0.639784946236559,0.65,0.653947368421053,0.65979381443299,0.671049231808876,0.661111111111111,0.671049231808876,0.675675675675676,0.659090909090909,0.657894736842105,0.657670454545455,0.653828226329442,0.657894736842105,0.694444444444444,0.702702702702703,0.735294117647059,0.793296089385475,0.788335043851465,0.826972010178117,0.828729281767956,0.75,0.762055137844612,0.772230889235569,0.761904761904762,0.754488588777219,0.75115562403698,0.75057781201849,0.753012048192771,0.752083836114876,0.795,0.809750707033714,0.778571428571429,0.785714285714286,0.822916666666667,0.8125,0.833333333333333,0.85,0.842161016949153,0.842857142857143,0.83843329253366,0.854485273293685,0.836842105263158,0.864602876797999,0.863095238095238,0.895,0.924563017479301,0.895,0.895,0.912334352701325,0.895,0.895,0.895,0.895,0.926728971962617,0.895,0.895,0.895,0.95,0.93125,0.895,0.912334352701325,0.921790332099362,0.946428571428571,0.95,0.979064039408867,0.971692506459948,1.00689655172414,1
"Worcester","MA","Worcester","Worcester",108,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2744708994709,1.21652173913043,1,1.00836189319335,0.976470588235294,0.975735294117647,1,1.02564102564103,0.964285714285714,0.922793679189028,0.916666666666667,0.945528913419882,1,1.02357456140351,0.975304878048781,0.964525407478428,0.963151781104801,0.951190476190476,0.916666666666667,0.947972972972973,0.976470588235294,0.99375,0.989583333333333,0.952272727272727,0.964516129032258,1,1.04214936669756,1.02971487052551,1,1,1.04880952380952,1.0795045045045,1.04880952380952,1.09090909090909,1.14814814814815,1.16666666666667,1.10632411067194,1.08452380952381,1.1225,1.08633540372671,1.12069852941176,1.11111111111111,1.09090909090909,1.07567567567568,1.07567567567568,1.04166666666667,1.04464285714286,1.125,1.1875,1.1037037037037,1.09722222222222,1.09090909090909
"Little Rock","AR","Little Rock","Pulaski",109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.785437463300059,0.777777777777778,0.777777777777778,0.861111111111111,0.842967244701349,0.76875,0.875486381322957,0.842967244701349,0.86956137247966,0.910964912280702,0.916666666666667,0.916666666666667,0.883243243243243,0.916552667578659,0.933684210526316,0.92972972972973,0.909712722298222,0.867676767676768,0.875,0.888324873096447,0.887949418796744,0.913099870298314,0.915492957746479,0.86013986013986,0.917639429312581,0.984375,0.979420731707317,0.859030837004405,0.859030837004405,0.926315789473684,0.944444444444444,0.895457271364318,0.888606880992668,0.9,0.882352941176471,0.869550342130987
"Providence","RI","Providence","Providence",110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21099003014143,1.19840425531915,1.25394499549143,1.31782945736434,1.19215425531915,1.13603896103896,1.11764705882353,1.125,1.22474747474747,1.20492505353319,1.2,1.27757272691193,1.27281984817626,1.2,1.20714285714286,1.2,1.18181818181818,1.125,1.13333333333333,1.16,1.14285714285714,1.16666666666667,1.2,1.30384615384615,1.33109619686801,1.27272727272727,1.32382892057026,1.3240625,1.26324561403509,1.15,1.30833333333333,1.33499934760862,1.37715517241379,1.425,1.33333333333333,1.36842105263158,1.32279534109817,1.45384615384615,1.36363636363636,1.375,1.38146252602359
"Amarillo","TX","Amarillo","Potter",111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.768515975464616,0.81570996978852,0.855666910878143,0.870010235414534,0.874721058775062,0.882651070313661,0.889285375601165,0.880536408659526,0.881373569198751,0.870967741935484,0.840187655730897,0.862215909090909,0.844625112917796,0.818564248251748,0.819182452721697,0.772935516757997,0.842708333333333,0.874399057101207,0.906344410876133,0.897631032278683,0.89455258977793,0.896052357330443
"Fort Collins","CO","Fort Collins","Larimer",112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42857142857143,1.37078651685393,1.41583596214511,1.46074561403509,1.37078651685393,1.43689349112426,1.44439349112426,1.46687306501548,1.40449438202247,1.45189189189189,1.43790849673203,1.43790849673203,1.49349112426036,1.43995098039216,1.39615384615385,1.45033860045147,1.38951310861423,1.32300884955752,1.41892315954635,1.41420118343195,1.4,1.41797752808989,1.35249237029502,1.27699115044248,1.30896759608139,1.32313829787234,1.32313829787234,1.36968085106383,1.36563071297989,1.35214626391097,1.36666666666667
"Evansville","IN","Evansville","Vanderburgh",113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.845454545454545,0.845454545454545,0.845454545454545,0.845454545454545,0.84208211143695,0.845454545454545,0.845454545454545,0.830188679245283,0.834449178332319,0.742387210178287,0.612040133779264,0.606060606060606,0.712645729159532,0.687777777777778,0.708076923076923,0.716829919857525,0.7,0.722857142857143,0.739649681528662,0.746156897347268,0.759682224428997,0.795061728395062,0.751855779427359,0.740458015267176,0.739650047756051,0.708414959928762,0.818181818181818,0.821862348178138,0.788247667957813,0.757575757575758,0.756658595641647
"Yonkers","NY","New York","Westchester",114,,,,,,,,,,,,,,,,,,1.41666666666667,1.41454802259887,1.4375,1.47727272727273,1.44444444444444,1.46153846153846,1.37231182795699,1.33333333333333,1.40909090909091,1.47727272727273,1.59275198187995,1.58333333333333,1.58333333333333,1.50452716297787,1.59411764705882,1.62962962962963,1.71428571428571,1.70333333333333,1.66666666666667,1.65119339045288,1.625,1.65238678090575,1.70333333333333,1.66666666666667,1.72361111111111,1.69239904988124,1.64642857142857,1.68345141700405,1.71428571428571,1.73938879456706,1.8,1.8,1.7,1.8,1.83333333333333,1.80266875981162,1.77733333333333,1.75,1.76619132501485,1.72077922077922,1.8,1.799,1.86666666666667,1.85714285714286,1.86666666666667,1.87181483578709,1.81168259557344,1.875,1.87096774193548,1.80266875981162,1.79772727272727,1.82637017070979,1.73977987421384,1.80266875981162,1.8944099378882,1.82173913043478,1.84615384615385,1.89102564102564,2.12798742138365,2.1,2,2.06081081081081
"Chattanooga","TN","Chattanooga","Hamilton",115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07277289836888,0.977099236641221,0.96100278551532,1.05830583058306,0.977099236641221,0.969018368320611,0.935672514619883,1.00280636108513,0.978,0.978,1.02253756260434,1.03341687552214,0.990645463049579,0.988197658210203,1.08296943231441
"Columbus","GA","Columbus","Muscogee",116,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.675675675675676,0.650528169014085,0.60626201153107,0.580206333973129,0.595,0.642857142857143,0.647482014388489,0.652951699463327,0.650651673907488,0.657571818309005,0.648351648351648,0.652951699463327,0.633169934640523,0.648351648351648,0.652951699463327,0.652951699463327,0.649175824175824,0.653856802112616,0.642857142857143,0.659879336349925,0.660973358028864,0.659544109526074,0.639802631578947,0.633958103638368,0.624113475177305,0.631136044880785,0.633106856084003,0.625579240037071,0.620429191045963,0.630222222222222,0.663606010016695,0.66279021552157,0.665751544269046,0.626957113682777,0.643881588243606,0.652951699463327,0.609819759939573,0.606375092661231,0.606251821367985,0.624798776561494,0.622817229336438,0.604821341500318,0.586134453781513,0.549172794117647,0.63364463612467,0.648821809425525,0.604514229636899,0.634722270195807,0.665854495538778,0.68655303030303,0.695230396119644,0.6883045175342
"Ontario","CA","Riverside","San Bernardino",117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22727272727273,1.25,1.15151515151515,1.21052631578947,1.2,1.17687165775401,1.3038033089447,1.527295769406,1.52265193370166,1.52222222222222,1.49835796387521,1.49698189134809,1.50246305418719,1.47859922178988,1.46513677370796,1.50246305418719,1.56668708006719,1.56951114154706,1.58418604651163,1.57714285714286,1.55585585585586,1.56152532726238,1.551393728223,1.56540004863813,1.55442443226312,1.68110236220472,1.68292682926829,1.65129151291513,1.77394353613866,1.72186211400103,1.80956848030019,1.65317875841436,1.71703296703297,1.71761866452132,1.70332264347432,1.6815976110489,1.59791666666667,1.62878787878788,1.64672131147541,1.68110236220472,1.70661938534279,1.72162162162162,1.74712771051209,1.75899228543877,1.79265819293389,1.84500393391031,1.79960119641077
"Grand Prairie","TX","Dallas-Fort Worth","Dallas",118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.945192307692308,0.901106066892035,1.00798934753662,1.0527027027027,1.02535832414553,1.00798934753662,1.02964743589744,1.04423076923077,1.09645111567822,1.09014675052411,1.10480769230769,1.08945147679325,1.10482180293501,1.11125158027813,1.1166253101737,1.10921835629657,1.10974106041924,1.19773519163763,1.22845556832119,1.26047192244375,1.26120358514725,1.28571428571429,1.31812101755922,1.31601731601732,1.29318614718615,1.30149915234744,1.26239855725879,1.23728813559322,1.15146062054824,1.25209380234506,1.15950139945323,1.1593625498008,1.18638239339752,1.20905362583452,1.22151182151182,1.25821167883212,1.22584473909324,1.23820345673106
"Rancho Cucamonga","CA","Riverside","San Bernardino",119,,,,,,,,,,,,,,,,,,,,,,,,,,1.46484375,1.54769929780115,1.5030003385596,1.5008347245409,1.51545662715517,1.51102362204724,1.55333754595588,1.50555388621795,1.46673003802281,1.49074190067406,1.49857278782112,1.54139516049784,1.54682274247492,1.5593052122602,1.57777232812367,1.56109585746638,1.54682274247492,1.59965583883511,1.60699300699301,1.64077425842132,1.6317494600432,1.6359687228497,1.63797507693451,1.65714285714286,1.68157907230689,1.69153776160146,1.70250499703879,1.6763200578195,1.67058823529412,1.66028338227914,1.66604127579737,1.67721189329879,1.71104835376774,1.71428571428571,1.72938443670151,1.70409051348999,1.78154917319408,1.76738794435858,1.78295610480172,1.78524945770065,1.82283464566929,1.77395680282104,1.89419014842744,1.877444589309,1.74277854195323,1.7875150060024,1.89700130378096,1.87537848931371,1.82899031144997,1.85975609756098,1.88948170731707,1.88934706397897,1.97475580011601,1.9327731092437
"Overland Park","KS","Kansas City","Johnson",120,,,,,,,,,,,,,,,,,,,,,,,,,0.842992623814542,0.917386036376457,0.942245989304813,0.948992865649896,0.941919191919192,0.900571428571429,0.913077326343381,0.921348314606742,0.914154652686763,0.873170731707317,0.906913073237509,0.899668325041459,0.895764414271115,0.898885111571679,0.903772727272727,0.942857142857143,0.986321526645632,0.970731707317073,0.976694915254237,0.977835723598436,0.986598596043395,0.968220338983051,0.945583596214511,0.927105732324609,0.982142857142857,0.982006920415225,1.0117994100295,1.03494623655914,1.04726368159204,1.04601990049751,1.04477611940298,1.04916067146283,1.00405541042814,1.04311774461028,1.03305785123967,1.04526387669496,1.038456371832,1.05668084961825,1.02762430939227,1.03762827822121,1.09205020920502,1.07497243660419,1.06497461928934,1.08365147270086,1.04477611940298,1.09256329113924,1.06937493027614,1.07385837281081,1.0852775543041,1.06666666666667,1.07078238766911,1.09332260659694,1.13634712648167,1.12711022840119,1.12106135986733
"Newport News","VA","Virginia Beach","Newport News City",121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.962526550552251,0.844594594594595,0.86279926335175,1.01314077025232,1.0046511627907,1.02190476190476,1.019,1.01304347826087,0.998995983935743,1.009,1.0028901734104,1.009,1.019,1.01304347826087
