"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2017-08-31,"Shorewood","MN","Minneapolis-St Paul","Hennepin",4807,2556,-0.0031201248049922,0.0134813639968279,0.0381803411860276,2705
2017-08-31,"Town of Middlebury","VT",,"Addison",4808,1633,-0.0192192192192192,-0.0494761350407451,0.0421186981493299,1942
2017-08-31,"Slingerlands","NY","Albany","Albany",4809,2381,-0.00832986255726781,-0.041851106639839,0.0262931034482759,2250
2017-08-31,"Wimauma","FL","Tampa","Hillsborough",4810,1578,0.000634115409004439,0.00254129606099111,0.0367936925098555,2938
2017-08-31,"Somerville","TN","Memphis","Fayette",4811,1151,0.000869565217391304,-0.00346320346320346,0.0185840707964602,5965
2017-08-31,"Rochester","WA","Olympia","Thurston",4812,1499,0.012153950033761,0.024606971975393,0.0784172661870504,3062
2017-08-31,"Capitola","CA","Santa Cruz","Santa Cruz",4813,2900,0.00799443865137296,0.0175438596491228,0.0312944523470839,3042
2017-08-31,"Delphos","OH","Lima","Allen",4814,961,0.0126448893572181,0.0479825517993457,0.0267094017094017,3512
2017-08-31,"Poteau","OK","Fort Smith","LeFlore",4815,818,0.00738916256157635,0.0199501246882793,0.0174129353233831,2930
2017-08-31,"East Earl","PA","Lancaster","Lancaster",4816,1186,-0.00918964076858814,0.00253592561284869,-0.0124895920066611,1493
2017-08-31,"Chippewa Township","PA","Pittsburgh","Beaver",4817,1217,-0.00245901639344262,0.00578512396694215,0.00912106135986733,2686
2017-08-31,"Glencoe","IL","Chicago","Cook",4818,5573,-0.0025058170753535,-0.00393208221626452,-0.0338072122052705,3228
2017-08-31,"Town of Orange","MA","Greenfield Town","Franklin",4819,1628,-0.000613873542050338,-0.0109356014580802,0.0143302180685358,2262
2017-08-31,"Weldon Spring","MO","St. Louis","Saint Charles",4820,2395,0.00461409395973154,-0.0082815734989648,0.0195828011919966,1982
2017-08-31,"Magnolia","DE","Dover","Kent",4821,1242,0,-0.00321027287319422,0.0105777054515867,1491
2017-08-31,"Clayton","DE","Dover","Kent",4822,1277,0.0118858954041204,0.0232371794871795,0.0159108989657916,1909
2017-08-31,"Upper Uwchlan Township","PA","Philadelphia","Chester",4823,2359,0.00212404418011895,-0.0235927152317881,-0.00757257046697518,2351
2017-08-31,"Cullowhee","NC","Cullowhee","Jackson",4824,1296,-0.0106870229007634,0,0.0359712230215827,2564
2017-08-31,"Saint James","MO","Rolla","Phelps",4825,707,0.0172661870503597,0.0366568914956012,0.0291120815138282,2990
2017-08-31,"Montpelier","VT","Barre","Washington",4826,1532,0.00327439423706614,0.00590938936309915,0.0152418820410868,2465
2017-08-31,"Terry","MS","Jackson","Hinds",4827,1351,0.0227100681302044,0.0983739837398374,0.05546875,3796
2017-08-31,"Marlin","TX","Waco","Falls",4828,1104,0.00363636363636364,0.00454959053685168,-0.0264550264550265,1449
2017-08-31,"Westville","IN","Michigan City","La Porte",4829,1204,-0.0337078651685393,-0.0571652310101801,-0.0809160305343511,2036
2017-08-31,"Barnhart","MO","St. Louis","Jefferson",4830,1253,0.00561797752808989,0.0329760923330585,0.0502933780385583,3866
2017-08-31,"Dublin","TX","Stephenville","Erath",4831,1134,-0.000881057268722467,0.00353982300884956,0,1189
2017-08-31,"Pauls Valley","OK",,"Garvin",4832,774,-0.00129032258064516,-0.00769230769230769,-0.0239596469104666,3864
2017-08-31,"Coral Hills","MD","Washington","Prince Georges",4833,1701,0.00710479573712256,0.0149164677804296,0.0384615384615385,3157
2017-08-31,"Town of Waterloo","NY","Seneca Falls","Seneca",4834,1171,-0.00594227504244482,-0.0233527939949958,-0.0632,2099
2017-08-31,"Winslow","ME","Augusta","Kennebec",4835,943,-0.00841219768664564,-0.0791015625,-0.130875576036866,2649
2017-08-31,"Northwest Harborcreek","PA","Erie","Erie",4836,1114,0.017351598173516,0.0440487347703843,-0.0638655462184874,2960
2017-08-31,"Keyser","WV","Cumberland","Mineral",4837,900,-0.0120746432491767,-0.0575916230366492,-0.0835030549898167,6325
2017-08-31,"Marine City","MI","Detroit","Saint Clair",4838,1021,-0.0125725338491296,-0.0607175712971481,0.056935817805383,2798
2017-08-31,"Oradell","NJ","New York","Bergen",4839,2989,0.00775455158462576,0.00234741784037559,0.00877489031387108,2642
2017-08-31,"Glenside","PA","Philadelphia","Montgomery",4840,1770,0.00397050482132728,-0.00112866817155756,0.0149082568807339,2154
2017-08-31,"Hawthorne","FL","Palatka","Putnam",4841,1108,0.0146520146520147,0.0374531835205993,-0.00449236298292902,2635
2017-08-31,"Thousand Palms","CA","Riverside","Riverside",4842,1664,0.00909642207398423,0.0297029702970297,0.0393504059962523,1243
2017-08-31,"Old Orchard Beach","ME","Portland","York",4843,1645,-0.00182038834951456,0.038510101010101,0.218518518518519,5579
2017-08-31,"Port Townsend","WA",,"Jefferson",4844,1719,0.0147579693034238,0.0424499696785931,0.0970006381620932,6300
2017-08-31,"Holtville","CA","El Centro","Imperial",4845,1075,-0.0101289134438306,-0.028906955736224,-0.0452930728241563,1564
2017-08-31,"Hinckley","OH","Cleveland","Medina",4846,1680,0.0138805069402535,0.038961038961039,0.00538599640933573,3535
2017-08-31,"Saline","MI","Ann Arbor","Washtenaw",4847,1784,-0.00833796553640912,-0.00390843104410944,0.0457209847596717,3147
2017-08-31,"Lyndon","KY","Louisville/Jefferson County","Jefferson",4848,1317,0.00304645849200305,0.0273010920436817,0.0337519623233909,3596
2017-08-31,"Nevada","IA","Ames","Story",4849,1225,-0.00729335494327391,-0.0246815286624204,0.047008547008547,2632
2017-08-31,"Mulvane","KS","Wichita","Sedgwick",4850,1011,0,-0.021297192642788,-0.0932735426008969,2555
2017-08-31,"Audubon","PA","Philadelphia","Montgomery",4851,2177,0.000459558823529412,0.0125581395348837,0.0406309751434034,1977
2017-08-31,"Campbell","OH","Youngstown","Mahoning",4852,639,0.00471698113207547,0.0339805825242718,0.0256821829855538,3419
2017-08-31,"Windsor Township","MI","Lansing","Eaton",4853,1296,-0.0023094688221709,0.0188679245283019,0.0596892886345053,2160
